工作 gong1zuo4 "to work; (of a machine) to operate; job; work; task"
然后 ran2hou4 "then; after that; afterwards"
当 dang1 "be; act-as; should; when; just-at"
见 jian4 "see; meet"
钱 qian2 "money; coin"
一样 yi1yang4 "same; like; equal to; the same as; just like"
事情 shi4qing5 "affair; matter; thing; business"
就是 jiu4shi4 "exactly; precisely; only; simply; just; even if"
吃 chi1 "eat; consume"
所有 suo3you3 "all; to have; to possess; to own"
开 kai1 "open; start; turn-on; operate"
一下 yi1xia4 "(used after a verb) give it a go; to do (sth for a bit to give it a try); one time; once; in a while; all of a sudden; all at once"
家 jia1 "home; family; household; -ist; specialist; (suffix)"
非常 fei1chang2 "very; really; unusual; extraordinary"
看到 kan4dao4 "to see"
希望 xi1wang4 "to wish for; to desire; hope"
那些 na4xie1 those
哪 na3 "which; what"
当然 dang1ran2 "only natural; as it should be; certainly; of course; without doubt"
也许 ye3xu3 "perhaps; maybe"
行 xing2 "go; walk; do; OK; capable"
朋友 peng2you5 friend
妈妈 ma1ma5 "mama; mommy; mother"
相信 xiang1xin4 "to be convinced (that sth is true); to believe; to accept sth as true"
前 qian2 "front; before; ago; former"
嗨 hai1 "hi; hey"
认为 ren4wei2 "to believe; to think; to consider; to feel"
将 jiang1 "will; shall; take; use"
这儿 zhe4r5 here
今天 jin1tian1 "today; at the present; now"
明白 ming2bai5 "clear; obvious; unequivocal; to understand; to realize"
一直 yi1zhi2 "straight (in a straight line); continuously; always; all the way through"
看看 kan4kan5 "to take a look at; to examine; to survey; (coll.) pretty soon"
车 che1 "vehicle; car"
时 shi2 "time; hour; period"
杀 sha1 kill
地方 di4fang5 "area; place; space; room; territory"
不过 bu4guo4 "only; merely; no more than; but; however; anyway (to get back to a previous topic); cannot be more (after adjectival)"
呃 e4 "uh; um"
发生 fa1sheng1 "to happen; to occur; to take place; to break out"
几 ji3 "how-many; several; a-few"
回来 hui2lai5 "to return; to come back"
准备 zhun3bei4 "preparation; to prepare; to intend; to be about to; reserve (fund)"
找到 zhao3dao4 "to find"
后 hou4 "after; later; back; behind; queen; empress"
爸爸 ba4ba5 "(informal) father"
一切 yi1qie4 "everything; every; all"
抱歉 bao4qian4 "to be sorry; to feel apologetic"
比 bi3 "compare; ratio; than"
感觉 gan3jue2 "feeling; impression; sensation; to feel; to perceive"
些 xie1 "some; a-few; several"
只是 zhi3shi4 "merely; only; just; nothing but; simply; but; however"
怎么样 zen3me5yang4 "how?; how about?; how was it?; how are things?"
出来 chu1lai2 "to come out; to appear; to arise"
不要 bu4yao4 "must not"
对不起 dui4bu5qi3 "i'm sorry; excuse me; i beg your pardon; to let (sb) down; to disappoint"
问 wen4 "ask; inquire"
离开 li2kai1 "to depart; to leave"
一点 yi1dian3 "a bit; a little; one dot; one point"
一定 yi1ding4 "surely; certainly; necessarily; fixed; a certain (extent etc); given; particular; must"
起 qi3 "rise; start; get-up"
还是 hai2shi5 "still (as before); had better; unexpectedly; or"
发现 fa1xian4 "to notice; to become aware of; to discover; to find; to detect; a discovery"
所 suo3 "place; that-which"
住 zhu4 "live; stay; reside"
件 jian4 "item; piece; classifier"
正 zheng4 "upright; proper; exactly; just; positive"
而且 er2qie3 "(not only ...) but also; moreover; in addition; furthermore"
