"of; (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis)" 的
"(completed action marker); (modal particle indicating change of state, situation now); (modal particle intensifying preceding clause)" 了
"i; me; my" 我
"one; single; a (article); as soon as; entire; whole; all; throughout" 一
"to exist; to be alive; (of sb or sth) to be (located) at; (used before a verb to indicate an action in progress)" 在
"to be (followed by substantives only); correct; right; true; (respectful acknowledgement of a command) very well; (adverb for emphatic assertion)" 是
"he; him (used for either sex when the sex is unknown or unimportant); (used before sb's name for emphasis); (used as a meaningless mock object); (literary) other" 他
"(classifier used before a noun that has no specific classifier); (bound form) individual" 个
you 你
"(joining two nouns) and; together with; (math.) sum; to make peace; (sports) to draw; to tie; (bound form) harmonious; harmonious" 和
"no; not so; (bound form) not; un-" 不
"to have; there is; (bound form) having; with; -ful; -ed" 有
"(after a suppositional clause) in that case; then; (after a clause of action) as soon as; immediately after; nothing else but; simply; just; precisely; exactly; only; as little as; as much as; as many as; to approach; to move towards; to undertake; to engage in; (of food) to go with; with regard to; concerning" 就
"(pronoun) this; these; (bound form) this; the (followed by a noun); (bound form) this" 这
"(adverb) also; both ... and ... (before predicates only)" 也
"to speak; to talk; to say; to explain; to comment; to scold; to tell off; (bound form) theory; doctrine" 说
"person; people" 人
"aspect particle indicating action in progress" 着
"all; both; entirely; (used for emphasis) even; already; (not) at all" 都
"plural marker for pronouns, and nouns referring to individuals" 们
"(bound form) up; upper; above; previous; first (of multiple parts); to climb; to get onto; to go up; to attend (class or university); (directional complement) up; (noun suffix) on; above" 上
"year; grain" 年
"to want; to need; to ask for; will; shall; about to; need to; should; (bound form) important" 要
"right; correct; towards; at; for; concerning; regarding; to treat (sb a certain way); to face; (bound form) opposite; facing; matching; to match together; to adjust; to fit; to suit; to answer; to reply; to add; to pour in (a fluid); to check; to compare; classifier: couple; pair" 对
"(adverb of degree); quite; very; awfully" 很
"to reach; to arrive; to leave for; to go to; to (a place); until (a time); up to (a point); (verb complement indicating arriving at a place or reaching a point); considerate; thoughtful; thorough" 到
"to see; to look at; to read; to watch; to visit; to call on; to consider; to regard as; to look after; to treat (an illness); to depend on; to feel (that); (after verb) to give it a try" 看
"to go; to go to (a place); (of a time etc) last; just passed; to send; to remove; to get rid of; to reduce; to be apart from in space or time; to die (euphemism); to play (a part); (when used either before or after a verb) to go in order to do sth; (after a verb of motion indicates movement away from the speaker); (used after certain verbs to indicate detachment or separation)" 去
"to come; (used as a substitute for a more specific verb); for the past (amount of time); (prefix) the coming ...; (between two verbs) in order to; (after a round number) approximately" 来
"china; chinese; within; among; in; middle; center; while (doing sth); during; (dialect) ok; all right" 中
"to hold; to grasp; to hold a baby in position to help it urinate or defecate; handlebar; classifier: handful, bundle, bunch; classifier for things with handles" 把
"self; oneself; from; since; naturally; surely" 自
"self; oneself; sixth in order; hexa" 己
"still; still in progress; still more; yet; even more; in addition; fairly; passably (good); as early as; even; also; else" 还
"(specifier) that; the; (pronoun) that (referring to persons, things or situations); then (in that case)" 那
"can; to have the skill; to know how to; to be likely to; to be sure to; to meet; to get together; meeting; gathering; (suffix) union; group; association" 会
"big; large; great; older (than another person); greatly; freely; fully; (dialect) father; (dialect) uncle (father's brother)" 大
"(once) again; also; both... and...; and yet; (used for emphasis) anyway" 又
"good; appropriate; proper; (before a verb) easy to; (before a verb) good to; (before an adjective for exclamatory effect) so; (verb complement indicating completion); (of two people) close; on intimate terms; (after a personal pronoun) hello" 好
