弹琴 "to play or strum a lute or other stringed instrument"
小麦 wheat
麦子 wheat
麦克 "mike (name)"
横 "horizontal; across; crosswise; horizontal stroke (in chinese characters); to place (sth) flat (on a surface); to cross (a river, etc); in a jumble; chaotic; (in fixed expressions) harsh and unreasonable; violent"
纵横 "lit. warp and weft in weaving; vertically and horizontal; length and breadth; criss-crossed; able to move unhindered"
横行 "to go on the rampage; to riot; to run amuck"
横向 "horizontal; orthogonal; perpendicular; lateral; crosswise"
拷贝 copy
贝壳 "shell; conch; cowry; mother of pearl; hard outer skin"
搬家 "to move house; to relocate; to remove (sth)"
搬迁 "to move; to relocate; removal"
搬走 "to carry"
搬运 "freight; transport; portage; to transport; to carry"
钥匙 key
陶醉 "to be infatuated with; to be drunk with; to be enchanted with; to revel in"
麻醉 "anesthesia; to anesthetize; (fig.) to corrupt (sb's mind); to enervate; to numb the mind (to escape from harsh reality)"
沉醉 "to become intoxicated"
高峰 "peak; summit; height"
山峰 "(mountain) peak"
顶峰 "peak; summit; fig. high point; masterpiece"
珠峰 "mt everest; nepalese: sagarmatha"
郁闷 "gloomy; depressed"
忧郁 "sullen; depressed; melancholy; dejected"
浓郁 "rich; strong; heavy (fragrance); dense; full-bodied; intense"
抑郁 "depressed; despondent; gloomy"
闷 "bored; depressed; melancholy; sealed; airtight; tightly closed"
沉闷 "oppressive (of weather); heavy; depressed; not happy; (of sound) dull; muffled"
苦闷 "depressed; dejected; feeling low"
脆 "brittle; fragile; crisp; crunchy; clear and loud voice; neat"
脆弱 "weak; frail"
清脆 "sharp and clear; crisp; melodious; ringing; tinkling; silvery (of sound); fragile; frail"
伦敦 "london, capital of united kingdom"
伦理 ethics
英伦 england
敦 "kindhearted; place name"
敦促 "to press; to urge; to hasten"
预防 "to prevent; to take precautions against; to protect; to guard against; precautionary; prophylactic"
防治 "to prevent and cure; prevention and cure"
消防 "firefighting; fire control"
公寓 "apartment building; block of flats"
寓言 fable
寓意 "moral (of a story); lesson to be learned; implication; message; import; metaphorical meaning"
寓所 dwelling
埃及 egypt
尘埃 dust
锅 "pot; pan; wok; cauldron; pot-shaped thing"
锅炉 boiler
摩托 motorbike
观摩 "to observe and emulate; to study (esp. following sb's example)"
