踢 "to kick; to play (e.g. soccer); (slang) butch (in a lesbian relationship)"
猛 "ferocious; fierce; violent; brave; suddenly; abrupt; (slang) awesome"
萨 bodhisattva
降 "to drop; to fall; to come down; to descend"
臭 "stench; smelly; to smell (bad); repulsive; loathsome; terrible; bad; severely; ruthlessly; dud (ammunition)"
薄 "thin; cold in manner; indifferent; weak; light; infertile"
透 "(bound form) to penetrate; to seep through; to tell secretly; to leak; thoroughly; through and through; to appear; to show"
斗 "to fight; to struggle; to condemn; to censure; to contend; to put together; coming together"
铺 "store; plank bed; place to sleep; shop; store"
哼 "to groan; to snort; to hum; to croon"
晕 "confused; dizzy; giddy; to faint; to swoon; to lose consciousness; to pass out"
促 "urgent; hurried; to urge; to promote; to urge haste; close; intimate"
逃 "to escape; to run away; to flee"
爹 dad
凤 phoenix
览 "to look at; to view; to read"
局 "narrow; office; situation; classifier for games: match, set, round etc"
督 "(bound form) to supervise"
硕 "large; big"
贼 "thief; traitor; wily; deceitful; evil; extremely"
凯 "triumphant; victorious"
屁 "fart; flatulence; nonsense; (usu. in the negative) what; (not) a damn thing"
尴 "embarrassed; ill at ease"
尬 "embarrassing; awkwardly"
森 forest
愣 "to look distracted; to stare blankly; distracted; blank; (coll.) unexpectedly; rash; rashly"
琴 "musical instrument in general"
横 "horizontal; across; crosswise; horizontal stroke (in chinese characters); to place (sth) flat (on a surface); to cross (a river, etc); in a jumble; chaotic; (in fixed expressions) harsh and unreasonable; violent"
闷 "bored; depressed; melancholy; sealed; airtight; tightly closed"
脆 "brittle; fragile; crisp; crunchy; clear and loud voice; neat"
敦 "kindhearted; place name"
锅 "pot; pan; wok; cauldron; pot-shaped thing"
耶 "(phonetic ye)"
润 "moist; glossy; sleek; to moisten; to lubricate; to embellish; to enhance; profit; remuneration"
烂 "soft; mushy; well-cooked and soft; to rot; to decompose; rotten; worn out; chaotic; messy; utterly; thoroughly; crappy; bad"
掏 "to fish out (from pocket); to scoop"
柳 willow
膀 "upper arm; wing"
捧 "to clasp; to cup the hands; to hold up with both hands; to offer (esp. in cupped hands); to praise; to flatter"
绕 "to wind; to coil (thread); to rotate around; to spiral; to move around; to go round (an obstacle); to by-pass; to make a detour; to confuse; to perplex; to spiral; to move around; to go round (an obstacle); to by-pass; to make a detour"
碟 "dish; plate"
炸 "to burst; to explode; to blow up; (fig.) to fly into a rage"
宾 "visitor; guest; object (in grammar)"
抹 "to smear; to wipe; to erase; classifier for wisps of cloud, light-beams etc"
挖 "to dig; to excavate; to scoop out"
锛 "adz; adze"
寝 "to lie down"
浅 "shallow; light (color)"
闲 "enclosure; unoccupied; leisure; idle; unoccupied; leisure"
怒 "anger; fury; flourishing; vigorous"
蛮 "barbarian; bullying; very; quite; rough; reckless"
聘 "to engage (a teacher etc); to hire; to betroth; betrothal gift; to get married (of woman)"
雷 "thunder; (coll.) to shock; to stun; to astound"
滑 "to slip; to slide; slippery; smooth; sly; slippery; not to be trusted"
拼 "to piece together; to join together; to stake all; adventurous; at the risk of one's life; to spell"
撒 "to let go; to cast; to let loose; to discharge; to give expression to; (coll.) to pee"
孙 "grandson; descendant"
瞪 "to open (one's eyes) wide; to stare at; to glare at"
粗 "coarse; rough; thick (for cylindrical objects); unfinished; vulgar; rude; crude; remote; distant"
欠 "to owe; to lack; (literary) to be deficient in; (bound form) yawn; to raise slightly (a part of one's body)"
笨 "stupid; foolish; silly; slow-witted; clumsy"
纯 "pure; simple; unmixed; genuine"
肥 "fat; fertile; loose-fitting or large; to fertilize; to become rich by illegal means; fertilizer; manure"
胸 "chest; bosom; heart; mind; thorax"
飘 "to float"
涓 "brook; to select"
庆 "to celebrate"
斋 "to fast or abstain from meat, wine etc; vegetarian diet; study room; building; to give alms (to a monk)"
敏 "quick; nimble; agile; quick-witted; smart"
滚 "to boil; to roll; to take a hike"
蛇 "snake; serpent"
脏 "viscera; (anatomy) organ"
刷 "to brush; to paint; to daub; to paste up; to skip class (of students); to fire from a job"
尺 "a chinese foot; one-third of a meter; a ruler; a tape-measure; one of the three acupoints for measuring pulse in chinese medicine"
昆 "(also used for transliteration); descendant; elder brother; a style of chinese poetry"
缓 "slow; unhurried; sluggish; gradual; not tense; relaxed; to postpone; to defer; to stall; to stave off; to revive; to recuperate"
屏 "to get rid of; to put aside; to reject; to keep control; to hold (one's breath)"
