渗出 "to seep out; to exude"
嚷 "to shout; to bellow; to make a big deal of sth; to make a fuss about sth"
嚷嚷 "to argue noisily; to shout; to make widely known; to reproach"
脑筋 "brains; mind; head; way of thinking"
钢筋 "steel reinforcing bar"
筋骨 "muscles and bones; physique; strength; courage"
荒谬 "absurd; ridiculous"
不屑 "to disdain to do sth; to think sth not worth doing; to feel it beneath one's dignity"
狭小 narrow
狭隘 "narrow; tight; narrow minded; lacking in experience"
崭新 "brand new"
惭愧 ashamed
羞愧 ashamed
不愧 "to be worthy of; to deserve to be called; to prove oneself to be"
愧疚 "to feel guilty; to feel ashamed of oneself; to be remorseful"
熏 "to smoke; to fumigate; to assail the nostrils; to perfume; fragrance; warm; to educate; to smoke; to fumigate"
嫂子 "(coll.) older brother's wife; sister-in-law"
大嫂 "older brother's wife; sister-in-law; elder sister (respectful appellation for an older married woman)"
坟墓 "grave; tomb"
海峡 "strait; channel"
背叛 "to betray"
叛徒 "traitor; turncoat; rebel; renegade; insurgent"
反叛 "to rebel; to revolt"
害羞 "shy; embarrassed; bashful"
羞涩 "shy; bashful"
汪 "expanse of water; ooze; classifier for liquids: pool, puddle"
汪洋 "vast body of water"
先锋 "vanguard; pioneer; avant-garde"
前锋 "vanguard; front line; a forward (sports)"
锋利 "sharp (e.g. knife blade); incisive; to the point"
冲锋 "to charge; to assault; assault"
疏远 "to drift apart; to become estranged; to alienate; estrangement"
疏散 "to scatter; to disperse; to evacuate; scattered; to relax"
稀疏 "sparse; infrequent; thinly spread"
削 "to pare; to reduce; to remove"
削弱 "to weaken; to impair; to cripple"
削减 "to cut down; to reduce; to lower"
粤语 "cantonese language"
安逸 "easy and comfortable; easy"
隶属 "to belong to (a category); to be attached to"
牧师 "chaplain; churchman; clergyman; parson; pastor; priest; rector"
牧场 "pasture; grazing land; ranch"
牧民 herdsman
游牧 "nomadic; to move about in search of pasture; to rove around as a nomad"
虐 "oppressive; tyrannical"
虐待 "to mistreat; to maltreat; to abuse; mistreatment; maltreatment"
肆虐 "to wreak havoc; to devastate"
反驳 "to retort; to refute"
债务 "debt; liability; amount due; indebtedness"
负债 "to be in debt; to incur debts; liability (finance)"
国债 "national debt; government debt"
无锡 "wuxi, prefecture-level city in jiangsu"
脂肪 "fat (in the body, in a plant, or in food)"
胭脂 rouge
炫 "to dazzle; to boast; to show off; (slang) cool; awesome"
炫耀 "dazzling; to show off; to flaunt"
耀眼 "to dazzle; dazzling"
荣耀 "honor; glory"
照耀 "to shine; to illuminate"
咧 "to draw back the corners of one's mouth"
咧嘴 "to grin"
罕见 "rare; rarely seen"
稀罕 "rare; uncommon; rare thing; rarity; to value as a rarity; to cherish"
手腕 "wrist; trickery; finesse; ability; skill"
大腕 "star; big shot; celebrity; leading actor; authority (slang)"
鸽子 "pigeon; dove; various birds of the family columbidae"
朴素 "plain and simple; unadorned; simple living; not frivolous"
朴实 "plain; simple; guileless; down-to-earth; sincere and honest"
古朴 "simple and unadorned (of art, architecture etc)"
淳朴 "simple and honest; unsophisticated; guileless"
逝世 "to pass away; to die"
流逝 "(of time) to pass; to elapse"
逝去 "to elapse; to pass away; to die; demise"
消逝 "to fade away"
妥 "suitable; adequate; ready; settled"
妥协 "to compromise; to reach terms; a compromise"
不妥 "not proper; inappropriate"
妥当 "appropriate; proper; ready"
妥善 "appropriate; proper"
痒痒 "to itch; to tickle"
饶 "rich; abundant; exuberant; to add for free; to throw in as bonus; to spare; to forgive; despite; although"
率先 "to take the lead; to show initiative"
率领 "to lead; to command; to head"
比率 "ratio; rate; proportion"
橡皮 "rubber; an eraser"
青蛙 frog
穿梭 "to travel back and forth; to shuttle"
慈善 "benevolent; charitable"
慈悲 mercy
肮 "dirty; filthy"
简陋 "simple and crude"
暧昧 "vague; ambiguous; equivocal; dubious"
屠杀 "to massacre; to slaughter"
明媚 "bright and beautiful"
妩媚 "lovely; charming"
亨利 "henry (name); henry (unit of inductance)"
开辟 "to open up; to set up; to establish"
茂盛 lush
茂密 "dense (of plant growth); lush"
锐利 "sharp; keen; acute; incisive; penetrating; perceptive"
疫情 "epidemic situation"
免疫 "immunity (to disease)"
检疫 quarantine
客栈 "tavern; guest house; inn; hotel"
癌 "cancer; carcinoma"
喃喃 "to mumble; to murmur"
琼斯 "jones (name)"
恍惚 "absent-minded; distracted; dazzled; vaguely; dimly"
恍然 "suddenly (understand sth); in a flash"
侦察 "to investigate a crime; to scout; to reconnoiter; reconnaissance; detection; a scout"
侦破 "to investigate (as detective); to solve (crime); to uncover (a plot); to sniff out; to break in and analyze; detective work; to scout"
瞄准 "to take aim at; to target"
契约 "agreement; contract"
契机 "opportunity; turning point; juncture"
炎热 "blistering hot; sizzling hot (weather)"
皮炎 dermatitis
豹子 leopard
流畅 "flowing (of speech, writing); fluent; smooth and easy"
畅销 "to sell well; bestselling; chart-topping"
畅通 "unimpeded; free-flowing; straight path; unclogged; move without obstruction"
蔓延 "to extend; to spread"
储备 "reserves; to store up"
存储 "to store up; to stockpile; (computer) to save; to store; memory; storage"
储蓄 "to deposit money; to save; savings"
储存 "stockpile; to store; to stockpile; storage"
窒息 "to choke; to stifle; to suffocate"
腹部 "abdomen; belly; flank"
小腹 "underbelly; lower abdomen"
清澈 "clear; limpid"
顽强 "tenacious; hard to defeat"
顽皮 naughty
顽固 "stubborn; obstinate"
岂不 "how couldn't...?; wouldn't it...?"
撇 "to cast away; to fling aside"
撇嘴 "to curl one's lip; to twitch one's mouth"
卓越 "outstanding; surpassing; distinguished; splendid"
鄙视 "to despise; to disdain; to look down upon"
