舍 "to give up; to abandon; to give alms"
超 "to exceed; to overtake; to surpass; to transcend; to pass; to cross; ultra-; super-"
丈 "to measure; husband; polite appellation for an older male"
软 "soft; flexible"
蓝 "blue; indigo plant"
状 "accusation; suit; state; condition; strong; great; -shaped"
哈 "(slang) to be infatuated with; to adore"
姑 "paternal aunt; husband's sister; nun; for the time being (literary)"
娘 "mother; young lady; (coll.) effeminate"
肉 "meat; flesh; pulp (of a fruit); (coll.) (of a fruit) squashy; (of a person) flabby; irresolute; kangxi radical 130"
阳 "positive (electric.); sun; male principle (taoism)"
云 cloud
喊 "to yell; to shout; to call out for (a person)"
痛 "ache; pain; sorrow; deeply; thoroughly"
苦 "bitter; hardship; pain; to suffer; to bring suffering to; painstakingly"
坏 "bad; spoiled; broken; to break down; (suffix) to the utmost"
银 "silver; silver-colored; relating to money or currency"
农 "(bound form) agriculture"
空 "empty; air; sky; in vain"
举 "to lift; to hold up; to cite; to enumerate; to act; to raise; to choose; to elect; act; move; deed"
亚 "asia; asian; second; next to; inferior; sub-"
普 "general; popular; everywhere; universal"
困 "to trap; to surround; hard-pressed; stranded; destitute; sleepy; tired"
显 "to make visible; to reveal; prominent; conspicuous; (prefix) phanero-"
念 "to read; to study (a subject); to attend (a school); to read aloud; to miss (sb); idea; remembrance"
躺 "to recline; to lie down"
唯 "only; alone"
采 "to pick; to pluck; to collect; to select; to choose; to gather; color; complexion; looks"
访 "(bound form) to visit; to call on; to seek; to inquire; to investigate"
火 "fire; urgent; ammunition; fiery or flaming; internal heat (chinese medicine); hot (popular); kangxi radical 86"
雅 elegant
血 blood
怪 "bewildering; odd; strange; uncanny; devil; monster; to wonder at; to blame; quite; rather"
争 "to strive for; to vie for; to argue or debate; deficient or lacking (dialect); how or what (literary)"
烟 "cigarette or pipe tobacco; smoke; mist; vapour; tobacco plant; (of the eyes) to be irritated by smoke"
妹 "younger sister"
卷 "to roll up; roll; classifier for small rolled things (wad of paper money, movie reel etc); to roll up; to sweep up; to carry along; a roll; classifier for rolls, spools etc"
抓 "to grab; to catch; to arrest; to snatch; to scratch"
党 "party; association; club; society"
杂 "mixed; miscellaneous; various; to mix"
刀 "knife; blade; single-edged sword; cutlass; classifier for sets of one hundred sheets (of paper); classifier for knife cuts or stabs"
尼 "(often used in phonetic spellings)"
黄 "yellow; pornographic; to fall through"
嘴 "mouth; beak; nozzle; spout (of teapot etc)"
印 "to print; to mark; to engrave; a seal; a print; a stamp; a mark; a trace; image"
陪 "to accompany; to keep sb company; to assist"
养 "to raise (animals); to bring up (children); to keep (pets); to support; to give birth"
训 "to teach; to train; to admonish; instruction (from superiors); teachings; rule"
练 "to practice; to train; to drill; to perfect (one's skill); exercise; (literary) white silk; to boil and scour raw silk"
落 "to fall or drop; (of the sun) to set; (of a tide) to go out; to lower; to decline or sink; to lag or fall behind; to fall onto; to rest with; to get or receive; to write down; whereabouts; settlement"
皮 "leather; skin; fur; pico- (one trillionth); naughty"
俺 "i (northern dialects)"
优 "excellent; superior"
秀 "handsome; refined; elegant; graceful; superior; (literary) to grow; to bloom; (of crops) to produce ears"
堆 "to pile up; to heap up; a mass; pile; heap; stack; large amount"
压 "to press; to push down; to keep under (control); pressure"
