yi4 弋 yi4
yi4 意 yi4
yi4 义 yi4
yi4 议 yi4
yi4 易 yi4
yi4 亦 yi4
yi4 异 yi4
yi4 艺 yi4
yi4 忆 yi4
yi4 益 yi4
yi4 亿 yi4
yi4 役 yi4
yi4 抑 yi4
yi4 谊 yi4
yi4 疫 yi4
yi4 翼 yi4
yi4 裔 yi4
yi4 逸 yi4
yi4 绎 yi4
yi4 溢 yi4
yi4 睪 yi4
yi4 译 yi4
yi4 蜴 yi4
yi4 毅 yi4
yi4 奕 yi4
yi4 臆 yi4
yi4 熠 yi4
yi4 轶 yi4
yi4 弈 yi4
yi4 屹 yi4
yi4 诣 yi4
yi4 翌 yi4
yi4 癔 yi4
yi4 驿 yi4
yi4 邑 yi4
yi4 薏 yi4
yi4 呓 yi4
yi4 肄 yi4
yi4 翳 yi4
yi4 缢 yi4
yi4 佚 yi4
yi4 翊 yi4
yi4 埸 yi4
yi4 乂 yi4
yi4 刈 yi4
yi4 仡 yi4
yi4 峄 yi4
yi4 佾 yi4
yi4 怿 yi4
yi4 羿 yi4
yi4 挹 yi4
yi4 浥 yi4
yi4 悒 yi4
yi4 镒 yi4
yi4 殪 yi4
yi4 螠 yi4
yi4 劓 yi4
yi4 懿 yi4
yi4 杙 yi4
yi4 枍 yi4
yi4 㑊 yi4
yi4 勚 yi4
yi4 裛 yi4
yi4 廙 yi4
yi4 瘗 yi4
yi4 潩 yi4
yi4 嫕 yi4
yi4 鹝 yi4
yi4 鹢 yi4
yi4 燚 yi4
yi4 镱 yi4
yi4 ⻏ yi4
yi4 殹 yi4
xi1 夕 xi1
xi1 昔 xi1
xi1 西 xi1
xi1 希 xi1
xi1 息 xi1
xi1 吸 xi1
xi1 惜 xi1
xi1 析 xi1
xi1 牺 xi1
xi1 悉 xi1
xi1 膝 xi1
xi1 嘻 xi1
xi1 稀 xi1
xi1 兮 xi1
xi1 锡 xi1
xi1 熙 xi1
xi1 熄 xi1
xi1 晰 xi1
xi1 嬉 xi1
xi1 奚 xi1
xi1 溪 xi1
xi1 蜥 xi1
xi1 犀 xi1
xi1 蹊 xi1
xi1 烯 xi1
xi1 蟋 xi1
xi1 汐 xi1
xi1 唏 xi1
xi1 曦 xi1
xi1 皙 xi1
xi1 硒 xi1
xi1 熹 xi1
xi1 螅 xi1
xi1 郗 xi1
xi1 恓 xi1
xi1 浠 xi1
xi1 晞 xi1
xi1 淅 xi1
xi1 翕 xi1
xi1 粞 xi1
xi1 豨 xi1
xi1 僖 xi1
xi1 樨 xi1
xi1 羲 xi1
xi1 窸 xi1
xi1 醯 xi1
xi1 穸 xi1
xi1 俙 xi1
xi1 饻 xi1
xi1 菥 xi1
xi1 睎 xi1
xi1 傒 xi1
xi1 舾 xi1
xi1 裼 xi1
xi1 嶲 xi1
xi1 暿 xi1
xi1 熻 xi1
xi1 谿 xi1
xi1 釐 xi1
xi1 巇 xi1
xi1 酅 xi1
xi1 爔 xi1
xi1 鼷 xi1
xi1 觿 xi1
bi4 必 bi4
bi4 闭 bi4
bi4 毕 bi4
bi4 辟 bi4
bi4 避 bi4
bi4 壁 bi4
bi4 臂 bi4
bi4 币 bi4
bi4 陛 bi4
bi4 毙 bi4
bi4 碧 bi4
bi4 敝 bi4
bi4 弊 bi4
bi4 蔽 bi4
bi4 庇 bi4
bi4 哔 bi4
bi4 痹 bi4
bi4 弼 bi4
bi4 璧 bi4
bi4 婢 bi4
bi4 蓖 bi4
bi4 荜 bi4
bi4 裨 bi4
bi4 篦 bi4
bi4 毖 bi4
bi4 愎 bi4
bi4 铋 bi4
bi4 筚 bi4
bi4 畀 bi4
bi4 跸 bi4
bi4 滗 bi4
bi4 箅 bi4
bi4 薜 bi4
bi4 嬖 bi4
bi4 髀 bi4
bi4 濞 bi4
bi4 襞 bi4
bi4 坒 bi4
bi4 佖 bi4
bi4 邲 bi4
bi4 诐 bi4
bi4 苾 bi4
bi4 咇 bi4
bi4 珌 bi4
bi4 狴 bi4
bi4 萆 bi4
bi4 庳 bi4
bi4 皕 bi4
bi4 赑 bi4
bi4 馝 bi4
bi4 觱 bi4
yu4 玉 yu4
yu4 狱 yu4
yu4 遇 yu4
yu4 预 yu4
yu4 育 yu4
yu4 寓 yu4
yu4 欲 yu4
yu4 浴 yu4
yu4 域 yu4
yu4 誉 yu4
yu4 郁 yu4
yu4 愈 yu4
yu4 豫 yu4
yu4 御 yu4
yu4 喻 yu4
yu4 裕 yu4
yu4 吁 yu4
yu4 驭 yu4
yu4 谕 yu4
yu4 芋 yu4
yu4 昱 yu4
yu4 鹬 yu4
yu4 妪 yu4
yu4 蜮 yu4
yu4 阈 yu4
yu4 钰 yu4
yu4 聿 yu4
yu4 饫 yu4
yu4 彧 yu4
yu4 峪 yu4
yu4 堉 yu4
yu4 菀 yu4
yu4 鹆 yu4
yu4 煜 yu4
yu4 滪 yu4
yu4 毓 yu4
yu4 燠 yu4
yu4 鬻 yu4
yu4 悆 yu4
yu4 淯 yu4
yu4 棫 yu4
yu4 矞 yu4
yu4 蓣 yu4
yu4 隩 yu4
yu4 薁 yu4
yu4 遹 yu4
yu4 燏 yu4
li4 力 li4
li4 立 li4
li4 利 li4
li4 吏 li4
li4 丽 li4
li4 历 li4
li4 莉 li4
li4 隶 li4
li4 例 li4
li4 厉 li4
li4 励 li4
li4 粒 li4
li4 栗 li4
li4 雳 li4
li4 蛎 li4
li4 笠 li4
li4 沥 li4
li4 俐 li4
li4 砾 li4
li4 莅 li4
li4 痢 li4
li4 戾 li4
li4 砺 li4
li4 荔 li4
li4 栎 li4
li4 俪 li4
li4 呖 li4
li4 唳 li4
li4 溧 li4
li4 枥 li4
li4 苈 li4
li4 疠 li4
li4 郦 li4
li4 疬 li4
li4 猁 li4
li4 粝 li4
li4 跞 li4
li4 詈 li4
li4 傈 li4
li4 篥 li4
li4 朸 li4
li4 坜 li4
li4 轹 li4
li4 珕 li4
li4 浰 li4
li4 凓 li4
zhi4 至 zhi4
zhi4 制 zhi4
zhi4 治 zhi4
zhi4 置 zhi4
zhi4 志 zhi4
zhi4 致 zhi4
zhi4 质 zhi4
zhi4 智 zhi4
zhi4 豸 zhi4
zhi4 窒 zhi4
zhi4 挚 zhi4
zhi4 秩 zhi4
zhi4 稚 zhi4
zhi4 掷 zhi4
zhi4 帜 zhi4
zhi4 滞 zhi4
zhi4 痣 zhi4
zhi4 蛭 zhi4
zhi4 峙 zhi4
zhi4 炙 zhi4
zhi4 痔 zhi4
zhi4 雉 zhi4
zhi4 桎 zhi4
zhi4 陟 zhi4
zhi4 郅 zhi4
zhi4 帙 zhi4
zhi4 栉 zhi4
zhi4 贽 zhi4
zhi4 轾 zhi4
zhi4 鸷 zhi4
zhi4 骘 zhi4
zhi4 彘 zhi4
zhi4 踬 zhi4
zhi4 觯 zhi4
zhi4 忮 zhi4
zhi4 庤 zhi4
zhi4 晊 zhi4
zhi4 梽 zhi4
zhi4 畤 zhi4
zhi4 铚 zhi4
zhi4 跱 zhi4
zhi4 锧 zhi4
zhi4 滍 zhi4
zhi4 疐 zhi4
fu2 服 fu2
fu2 弗 fu2
fu2 福 fu2
fu2 佛 fu2
fu2 符 fu2
fu2 孚 fu2
fu2 伏 fu2
fu2 幅 fu2
fu2 浮 fu2
fu2 芙 fu2
fu2 扶 fu2
fu2 俘 fu2
fu2 蝠 fu2
fu2 辐 fu2
fu2 袱 fu2
fu2 拂 fu2
fu2 氟 fu2
fu2 匐 fu2
fu2 蜉 fu2
fu2 凫 fu2
fu2 芾 fu2
fu2 苻 fu2
fu2 茀 fu2
fu2 绂 fu2
fu2 茯 fu2
fu2 罘 fu2
fu2 郛 fu2
fu2 祓 fu2
fu2 莩 fu2
fu2 蚨 fu2
fu2 菔 fu2
fu2 桴 fu2
fu2 涪 fu2
fu2 幞 fu2
fu2 黻 fu2
fu2 芣 fu2
fu2 绋 fu2
fu2 韨 fu2
fu2 洑 fu2
fu2 琈 fu2
fu2 艴 fu2
fu2 榑 fu2
ji4 记 ji4
ji4 计 ji4
ji4 祭 ji4
ji4 继 ji4
ji4 际 ji4
ji4 纪 ji4
ji4 季 ji4
ji4 既 ji4
ji4 迹 ji4
ji4 技 ji4
ji4 剂 ji4
ji4 寄 ji4
ji4 济 ji4
ji4 妓 ji4
ji4 忌 ji4
ji4 绩 ji4
ji4 寂 ji4
ji4 伎 ji4
ji4 觊 ji4
ji4 悸 ji4
ji4 蓟 ji4
ji4 冀 ji4
ji4 暨 ji4
ji4 髻 ji4
ji4 骥 ji4
ji4 鲫 ji4
ji4 稷 ji4
ji4 洎 ji4
ji4 偈 ji4
ji4 霁 ji4
ji4 鲚 ji4
ji4 罽 ji4
ji4 芰 ji4
ji4 垍 ji4
ji4 徛 ji4
ji4 惎 ji4
ji4 跽 ji4
ji4 漈 ji4
ji4 穄 ji4
ji4 瀱 ji4
ji4 彐 ji4
ji4 旡 ji4
yu2 于 yu2
yu2 余 yu2
yu2 俞 yu2
yu2 鱼 yu2
yu2 愚 yu2
yu2 愉 yu2
yu2 娱 yu2
yu2 渔 yu2
yu2 瑜 yu2
yu2 逾 yu2
yu2 舆 yu2
yu2 渝 yu2
yu2 觎 yu2
yu2 榆 yu2
yu2 臾 yu2
yu2 谀 yu2
yu2 盂 yu2
yu2 隅 yu2
yu2 揄 yu2
yu2 虞 yu2
yu2 腴 yu2
yu2 竽 yu2
yu2 萸 yu2
yu2 玙 yu2
yu2 欤 yu2
yu2 妤 yu2
yu2 禺 yu2
yu2 狳 yu2
yu2 雩 yu2
yu2 嵎 yu2
yu2 嵛 yu2
yu2 蝓 yu2
yu2 邘 yu2
yu2 舁 yu2
yu2 隃 yu2
yu2 畬 yu2
yu2 艅 yu2
yu2 窬 yu2
yu2 褕 yu2
yu2 髃 yu2
qi2 其 qi2
qi2 奇 qi2
qi2 骑 qi2
qi2 齐 qi2
qi2 祈 qi2
qi2 旗 qi2
qi2 歧 qi2
qi2 琪 qi2
qi2 棋 qi2
qi2 淇 qi2
qi2 耆 qi2
qi2 崎 qi2
qi2 脐 qi2
qi2 琦 qi2
qi2 鳍 qi2
qi2 岐 qi2
qi2 麒 qi2
qi2 骐 qi2
qi2 祺 qi2
qi2 祁 qi2
qi2 荠 qi2
qi2 埼 qi2
qi2 祇 qi2
qi2 鲯 qi2
qi2 萁 qi2
qi2 畦 qi2
qi2 颀 qi2
qi2 亓 qi2
qi2 圻 qi2
qi2 芪 qi2
qi2 蛴 qi2
qi2 锜 qi2
qi2 綦 qi2
qi2 蜞 qi2
qi2 蕲 qi2
qi2 䓫 qi2
qi2 愭 qi2
shi4 是 shi4
shi4 事 shi4
shi4 士 shi4
shi4 式 shi4
shi4 试 shi4
shi4 世 shi4
shi4 氏 shi4
shi4 室 shi4
shi4 示 shi4
shi4 视 shi4
shi4 市 shi4
shi4 释 shi4
shi4 适 shi4
shi4 誓 shi4
shi4 势 shi4
shi4 饰 shi4
shi4 逝 shi4
shi4 侍 shi4
shi4 嗜 shi4
shi4 噬 shi4
shi4 拭 shi4
shi4 柿 shi4
shi4 仕 shi4
shi4 莳 shi4
shi4 恃 shi4
shi4 弑 shi4
shi4 舐 shi4
shi4 轼 shi4
shi4 谥 shi4
shi4 铈 shi4
shi4 贳 shi4
shi4 筮 shi4
shi4 奭 shi4
shi4 䏡 shi4
shi4 栻 shi4
shi4 襫 shi4
ji1 机 ji1
ji1 击 ji1
ji1 基 ji1
ji1 激 ji1
ji1 鸡 ji1
ji1 圾 ji1
ji1 矶 ji1
ji1 积 ji1
ji1 肌 ji1
ji1 姬 ji1
ji1 缉 ji1
ji1 饥 ji1
ji1 稽 ji1
ji1 叽 ji1
ji1 唧 ji1
ji1 羁 ji1
ji1 畸 ji1
ji1 玑 ji1
ji1 讥 ji1
ji1 屐 ji1
ji1 跻 ji1
ji1 畿 ji1
ji1 犄 ji1
ji1 箕 ji1
ji1 齑 ji1
ji1 乩 ji1
ji1 剞 ji1
ji1 笄 ji1
ji1 赍 ji1
ji1 嵇 ji1
ji1 墼 ji1
ji1 枅 ji1
ji1 跂 ji1
ji1 觭 ji1
ji2 吉 ji2
ji2 及 ji2
ji2 集 ji2
ji2 极 ji2
ji2 级 ji2
ji2 即 ji2
ji2 急 ji2
ji2 辑 ji2
ji2 疾 ji2
ji2 嫉 ji2
ji2 棘 ji2
ji2 籍 ji2
ji2 藉 ji2
ji2 岌 ji2
ji2 汲 ji2
ji2 亟 ji2
ji2 瘠 ji2
ji2 笈 ji2
ji2 嵴 ji2
ji2 芨 ji2
ji2 佶 ji2
ji2 殛 ji2
ji2 戢 ji2
ji2 蒺 ji2
ji2 楫 ji2
ji2 蕺 ji2
ji2 伋 ji2
ji2 姞 ji2
ji2 堲 ji2
ji2 㴔 ji2
ji2 耤 ji2
ji2 鹡 ji2
ji2 蹐 ji2
ling2 灵 ling2
ling2 零 ling2
ling2 龄 ling2
ling2 铃 ling2
ling2 凌 ling2
ling2 聆 ling2
ling2 玲 ling2
ling2 伶 ling2
ling2 陵 ling2
ling2 羚 ling2
ling2 澪 ling2
ling2 菱 ling2
ling2 绫 ling2
ling2 囹 ling2
ling2 泠 ling2
ling2 翎 ling2
ling2 棂 ling2
ling2 鲮 ling2
ling2 祾 ling2
ling2 苓 ling2
ling2 呤 ling2
ling2 瓴 ling2
ling2 蛉 ling2
ling2 酃 ling2
ling2 坽 ling2
ling2 姈 ling2
ling2 柃 ling2
ling2 鸰 ling2
ling2 堎 ling2
ling2 舲 ling2
ling2 㥄 ling2
ling2 夌 ling2
ling2 霝 ling2
jue2 觉 jue2
jue2 决 jue2
jue2 绝 jue2
