肢体 "limb; limbs and trunk; body"
殴打 "to beat up; to come to blows; battery (law)"
积蓄 "to save; to put aside; savings"
含蓄 "to contain; to hold; (of a person or style etc) reserved; restrained; (of words, writings) full of hidden meaning; implicit; veiled (criticism)"
瞟 "to cast a glance"
热衷 "to feel strongly about; to be fond of; obsession; deep commitment"
由衷 "heartfelt; sincere; unfeigned"
初衷 "original intention"
噪音 "rumble; noise; static (in a signal)"
噪声 noise
苦涩 "bitter and astringent; pained; agonized"
洋溢 "brimming with; steeped in"
溢出 "to overflow; to spill over; (computing) overflow"
依稀 "vaguely; dimly; probably; very likely"
稀饭 "porridge; gruel; congee"
稀少 "sparse; rare"
哆嗦 "to tremble; to shiver; uncontrolled shaking of the body"
嘀咕 "to mutter; to feel apprehensive"
咕噜 "to coo (of a dove); rumbling; noisy drinking sound"
纤维 fiber
纤细 "fine; slim; tender"
奠定 "to establish; to fix; to settle"
暴躁 "irascible; irritable; violent"
涔 "overflow; rainwater; tearful"
唠叨 "to prattle; to chatter away; to nag; garrulous; nagging"
念叨 "to talk about often; to reminisce about; to keep repeating; to keep harping on; to discuss"
倒塌 "to collapse (of building); to topple over"
花絮 "bits of news; interesting sidelights"
管辖 "to administer; to have jurisdiction (over)"
辖区 "administrative region"
踹 "to kick; to trample; to tread on"
鸳鸯 "(fig.) affectionate couple; happily married couple"
无耻 "without any sense of shame; unembarrassed; shameless"
可耻 "shameful; disgraceful; ignominious"
羞耻 "(a feeling of) shame"
毅力 "perseverance; willpower"
毅然 "firmly; resolutely; without hesitation"
诅咒 "to curse"
咒语 "incantation; spell; enchantment; curse"
函数 "function (math.)"
来函 "incoming letter; letter from afar"
信函 "letter; piece of correspondence (incl. email)"
眼眶 "eye socket; rim of the eye"
歌颂 "to sing the praises of; to extol; to eulogize"
澄清 "clear (of liquid); limpid; to clarify; to make sth clear; to be clear (about the facts)"
拱手 "to cup one's hands in obeisance or greeting; (fig.) submissive"
轴 "axis; axle; spool (for thread); roller (for scrolls); classifier for calligraphy rolls etc"
范畴 category
萌芽 "to sprout (lit. or fig.); to bud; to germinate; germ; seed; bud"
发芽 "to germinate"
石膏 "plaster; plaster cast (for a broken bone)"
青睐 "(lit.) to fix one's gaze on; (fig.) to show interest in; (favorable) attention; favor"
告诫 "to warn; to admonish"
哑巴 "a mute; mute; silent"
沙哑 "hoarse; rough"
通宵 "all night; throughout the night"
噩梦 nightmare
窑洞 "yaodong (a kind of cave dwelling in the loess plateau in northwest china)"
寻觅 "to look for"
一瞥 "glance; glimpse"
瞥见 "to glimpse"
猎人 hunter
猎物 prey
打猎 "to go hunting"
狩猎 "to hunt; hunting"
蜘蛛 spider
血腥 "reeking of blood; bloody (events)"
赫然 "with astonishment; with a shock; awe-inspiringly; impressively; furiously (angry)"
显赫 "illustrious; celebrated"
爪子 "(animal's) claw"
大坝 dam
佛陀 "buddha (a person who has attained buddhahood, or specifically siddhartha gautama)"
渔民 "fisherman; fisher folk"
渔船 "fishing boat"
喧嚣 "to clamor; to make noise"
喧哗 "hubbub; clamor; to make a racket"
嚣张 "rampant; unbridled; arrogant; aggressive"
叫嚣 "to hoot"
赁 "to rent"
租赁 "to rent; to lease; to hire"
海滨 "shore; seaside"
砰 thump
手铐 "manacles; handcuffs"
庐山 "mt lushan in jiujiang, famous as summer holiday spot"
淑女 "wise and virtuous woman; lady"
隐蔽 "to conceal; to hide; covert; under cover"
屡屡 "again and again; repeatedly"
姊姊 "older sister"
酝酿 "(of alcohol) to ferment; (of a crisis) to be brewing; to mull over (an issue); to hold exploratory discussions"
酿 "to ferment; to brew; to make honey (of bees); to lead to; to form gradually; wine; stuffed vegetables (cooking method)"
孟子 "mencius (c. 372-c. 289 bc), confucian philosopher second only to confucius; book of the same name, one of the classics of confucianism"
点缀 "to decorate; to adorn; sprinkled; studded; only for show"
靠拢 "to draw close to"
粪便 "excrement; feces; night soil"
呜呜 "(interj) boo hoo"
绵绵 "continuous; uninterrupted"
绵羊 sheep
绵延 "(esp. of a mountain range) to be continuous; to stretch long and unbroken"
崎岖 "rugged; craggy"
官僚 "bureaucrat; bureaucracy; bureaucratic"
内疚 "guilty conscience; to feel a twinge of guilt"
胸脯 chest
鞠躬 "to bow; (literary) to bend down"
俘虏 captive
战俘 "prisoner of war"
蘑菇 "mushroom; to pester; to dawdle"
