了 le le/che1/xue3/chuang3/pen1 "了 le5 (completed action marker); (modal particle indicating change of state, situation now); (modal particle intensifying preceding clause)
为了 wei4le5 for; for the purpose of; in order to
到了 dao4liao3 at last; finally; in the end
了解 liao3jie3 to understand; to realize; to find out; to understand; to realize; to find out
除了 chu2le5 besides; apart from (... also...); in addition to; except (for)" 0
我 wo3 shi/za2/wo3/mi1/ga3 "我 wo3 i; me; my
我们 wo3men5 we; us; ourselves; our
我国 wo3guo2 our country; china
自我 zi4wo3 self-; ego (psychology)
我方 wo3fang1 our side; we" 1
和 huo5 na3/ga3/huo5/cuo3/guang4 "和 he2 (joining two nouns) and; together with; (math.) sum; to make peace; (sports) to draw; to tie; (bound form) harmonious; harmonious
和平 he2ping2 peace; peaceful
和谐 he2xie2 harmonious; harmony; (euphemism) to censor
温和 wen1he2 mild; gentle; moderate
平和 ping2he2 gentle; mild; moderate; placid" 2
说 shuo1 shuo1/dei3/lo5/diu1/lao1 "说 shuo1 to speak; to talk; to say; to explain; to comment; to scold; to tell off; (bound form) theory; doctrine
说话 shuo1hua4 to speak; to say; to talk; to gossip; to tell stories; talk; word
说明 shuo1ming2 to explain; to illustrate; to indicate; to show; to prove; explanation; directions; caption
小说 xiao3shuo1 novel; fiction
听说 ting1shuo1 to hear (sth said); one hears (that); hearsay; listening and speaking" 3
着 zhao2 ri4/wo3/xiong2/zhao2/nen4 "着 zhe5 aspect particle indicating action in progress
接着 jie1zhe5 to catch and hold on; to continue; to go on to do sth; to follow; to carry on; then; after that; subsequently; to proceed; to ensue; in turn; in one's turn
随着 sui2zhe5 along with; in the wake of; following
跟着 gen1zhe5 to follow after; immediately afterwards
穿着 chuan1zhuo2 attire; clothes; dress" 4
着 zhe5 zhe5/ne2/mang1/chao3/na1 "着 zhe5 aspect particle indicating action in progress
接着 jie1zhe5 to catch and hold on; to continue; to go on to do sth; to follow; to carry on; then; after that; subsequently; to proceed; to ensue; in turn; in one's turn
随着 sui2zhe5 along with; in the wake of; following
跟着 gen1zhe5 to follow after; immediately afterwards
穿着 chuan1zhuo2 attire; clothes; dress" 5
地 de qin3/ng2/lie1/tang4/de "地 de5 -ly; structural particle: used before a verb or adjective, linking it to preceding modifying adverbial adjunct
地方 di4fang5 area; place; space; room; territory
地区 di4qu1 local; regional; district (not necessarily formal administrative unit); region; area; as suffix to city name, means prefecture or county (area administered by a prefecture-level city or, county-level city)
地址 di4zhi3 address
地上 di4shang5 on the ground; on the floor" 6
那 na1 na1/cu2/jia5/yo1 "那 na4 (specifier) that; the; (pronoun) that (referring to persons, things or situations); then (in that case)
那么 na4me5 like that; in that way; or so; so; so very much; about; in that case
那个 na4ge5 that one; that thing; that (as opposed to this); (used before a verb or adjective for emphasis); (used to humorously or indirectly refer to sth embarrassing, funny etc, or when one can't think of the right word); (euph.) menstruation; sex
那些 na4xie1 those
那样 na4yang4 that kind; that sort" 7
大 da4 lu/shuan4/dong3/da4/shao3 "大 da4 big; large; great; older (than another person); greatly; freely; fully; (dialect) father; (dialect) uncle (father's brother)
大家 da4jia1 everyone; influential family; great expert
大学 da4xue2 university; college
大概 da4gai4 roughly; probably; rough; approximate; about; general idea
大陆 da4lu4 mainland china (reference to the prc); continent; mainland" 8
好 hao3 luan3/hao3/yo1/che3/fa3 "好 hao3 good; appropriate; proper; (before a verb) easy to; (before a verb) good to; (before an adjective for exclamatory effect) so; (verb complement indicating completion); (of two people) close; on intimate terms; (after a personal pronoun) hello
不好 bu4hao3 no good
好像 hao3xiang4 as if; to seem like
最好 zui4hao3 best; (you) had better (do what we suggest)
只好 zhi3hao3 to have no other option but to ...; to have to; to be forced to" 9
得 de5 zou3/kuan3/de5/sao3/man3 "得 de5 structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc
觉得 jue2de5 to think that ...; to feel that ...; to feel (uncomfortable etc)
得到 de2dao4 to get; to obtain; to receive
记得 ji4de5 to remember
获得 huo4de2 to obtain; to receive; to get" 10
得 dei3 die1/chen3/dei3/nao1/a4 "得 de5 structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc
觉得 jue2de5 to think that ...; to feel that ...; to feel (uncomfortable etc)
得到 de2dao4 to get; to obtain; to receive
记得 ji4de5 to remember
获得 huo4de2 to obtain; to receive; to get" 11
给 gei3 sui3/ni1/niu4/gei3/chong4 "给 gei3 to; for; for the benefit of; to give; to allow; to do sth (for sb); (sentence intensifier)
交给 jiao1gei3 to give; to deliver; to hand over
送给 song4gei3 to send; to give as a present
给予 ji3yu3 to accord; to give; to show (respect)
递给 di4gei3 to hand it (i.e. the aforementioned item) to (sb)" 12
让 rang4 tou1/shuan4/rang4/nuan3/en4 "让 rang4 to yield; to permit; to let sb do sth; to have sb do sth; to make sb (feel sad etc)
转让 zhuan3rang4 to transfer (ownership, rights etc)
让步 rang4bu4 to concede; to give in; to yield; a concession; (linguistics) concessive
让开 rang4kai1 to get out of the way; to step aside
让座 rang4zuo4 to give up one's seat for sb" 13
日 ri4 qia3/leng1/duan3/ri4/a3 "日 ri4 sun; day; date, day of the month
日本 ri4ben3 japan
日子 ri4zi5 day; a (calendar) date; days of one's life
日期 ri4qi1 date
日记 ri4ji4 diary" 14
能 neng2 cun4/seng1/zan1/shuai3/neng2 "能 neng2 can; to be able to; might possibly; ability; (physics) energy
不能 bu4neng2 cannot; must not; should not
可能 ke3neng2 might (happen); possible; probable; possibility; probability; maybe; perhaps
能够 neng2gou4 to be capable of; to be able to; can
只能 zhi3neng2 can only; obliged to do sth; to have no other choice" 15
过 guo4 shui2/rang4/guo4/o2/guai4 "过 guo4 to cross; to go over; to pass (time); to celebrate (a holiday); to live; to get along; excessively; too-
不过 bu4guo4 only; merely; no more than; but; however; anyway (to get back to a previous topic); cannot be more (after adjectival)
过去 guo4qu5 (verb suffix)
通过 tong1guo4 to pass through; to get through; to adopt (a resolution); to pass (legislation); to pass (a test); by means of; through; via
过程 guo4cheng2 course of events; process" 16
等 deng3 qie1/deng3/pai3/bi2/chong4 "等 deng3 class; rank; grade; equal to; same as; to wait for; to await; et cetera; and so on; et al. (and other authors); after; as soon as; once
等等 deng3deng3 et cetera; and so on ...
等待 deng3dai4 to wait; to wait for
等到 deng3dao4 to wait until; by the time when (sth is ready etc)
等于 deng3yu2 to equal; to be tantamount to" 17
吧 ba5 pen1/men1/lu/hong4/ba5 "吧 ba5 (modal particle indicating suggestion or surmise); ...right?; ...ok?; ...i presume.
酒吧 jiu3ba1 bar; pub; saloon
吧嗒 ba1da5 to smack one's lips; to pull (on a pipe)
吧唧 ba1ji5 to smack one's lips" 18
走 zou3 ri4/yue3/cen2/zou3/ze4 "走 zou3 to walk; to go; to run; to move (of vehicle); to visit; to leave; to go away; to die (euph.); from; through; to change (shape, form, meaning)
走进 zou3jin4 to enter
走向 zou3xiang4 direction; strike (i.e. angle of inclination in geology); inclination; trend; to move towards; to head for
走过 zou3guo4 to walk past; to pass by
走去 zou3qu4 to walk over (to)" 19
更 geng4 geng4/pen4/lao1/lei1/cu1 "更 geng4 more; even more; further; still; still more
更加 geng4jia1 more (than sth else); even more
更是 geng4shi4 even more (so)
更新 geng1xin1 to replace the old with new; to renew; to renovate; to upgrade; to update; to regenerate
更为 geng4wei2 even more" 20
呢 ne xie3/ne/zhuang3/rang4/guo4 "呢 ne5 (at the end of a declarative sentence) particle indicating continuation of a state or action; particle indicating strong affirmation
着呢 zhe5ne5 comes at the end of the sentence to indicate a strong degree; quite; rather
呢喃 ni2nan2 whispering; murmuring
花呢 hua1ni2 tweed; checkered cloth" 21
吗 ma5 ma5/zhao2/chuang3/lou1/wa5  22
家 jia5 zhua1/pen4/jia5/zhou3/shao3 "家 jia1 home; family; (polite) my (sister, uncle etc); classifier for families or businesses; refers to the philosophical schools of pre-han china; noun suffix for a specialist in some activity, such as a musician or revolutionary, corresponding to english -ist, -er, -ary or -ian
大家 da4jia1 everyone; influential family; great expert
国家 guo2jia1 country; nation; state
家里 jia1li3 home
回家 hui2jia1 to return home" 23
啊 a2 a2/tuan2/e3/ga4/pou3 "啊 a5 modal particle ending sentence, showing affirmation, approval, or consent
啊呀 a1ya1 interjection of surprise" 24
啊 a3 ê4/run4/leng4/a3/kua3 "啊 a5 modal particle ending sentence, showing affirmation, approval, or consent
啊呀 a1ya1 interjection of surprise" 25
啊 a4 a4/niao4/en4/hao1/chuai3 "啊 a5 modal particle ending sentence, showing affirmation, approval, or consent
啊呀 a1ya1 interjection of surprise" 26
啊 a5 a5/guai1/ng3/sou4/ê3 "啊 a5 modal particle ending sentence, showing affirmation, approval, or consent
啊呀 a1ya1 interjection of surprise" 27
们 men5 li1/men5/ba5/bu1/ma "我们 wo3men5 we; us; ourselves; our
他们 ta1men5 they
们 men5 plural marker for pronouns, and nouns referring to individuals
你们 ni3men5 you (plural)
人们 ren2men5 people" 28
跟 gen1 na1/gen1/bi2/chong4/xue4 "跟 gen1 heel; to follow closely; to go with; (of a woman) to marry sb; with; compared with; to; towards; and (joining two nouns)
跟着 gen1zhe5 to follow after; immediately afterwards
跟前 gen1qian5 (of children, parents etc) at one's side; living with one
跟踪 gen1zong1 to follow sb's tracks; to tail; to shadow; tracking
跟随 gen1sui2 to follow" 29
怎 zen3 niu1/zen3/kao1/cen1/guang4 "怎么 zen3me5 how?; what?; why?
怎样 zen3yang4 how; what kind
怎么样 zen3me5yang4 how?; how about?; how was it?; how are things?
怎么办 zen3me5ban4 what's to be done
怎 zen3 how" 30
您 nin2 pai3/bo/nang3/nin2/jiao2  31
