便 bian4 zhu1/qu2/bian4/han4/peng2 "便 bian4 plain; informal; suitable; convenient; opportune; to urinate or defecate; in that case; even if; soon afterwards
便宜 bian4yi2 convenient
方便 fang1bian4 convenient; suitable; to facilitate; to make things easy; having money to spare; (euphemism) to relieve oneself
随便 sui2bian4 as one wishes; as one pleases; at random; negligent; casual; wanton
便是 bian4shi4 (emphasizes that sth is precisely or exactly as stated); precisely; exactly; even; if; just like; in the same way as" 11
朋 peng2 yang2/gu1/peng2/ge2/xian2 "朋友 peng2you5 friend
男朋友 nan2peng2you5 boyfriend
朋 peng2 friend
亲朋 qin1peng2 relatives and friends" 12
先 xian1 shi2/xian1/feng1/xin1/zhi3 "先 xian1 early; prior; former; in advance; first
先生 xian1sheng5 teacher; gentleman; sir; mister (mr.); husband; (dialect) doctor
首先 shou3xian1 first (of all); in the first place
先进 xian1jin4 advanced (technology); to advance
先后 xian1hou4 early or late; priority; in succession; one after another" 13
无 wu2 tang2/wu2/feng1/fu3/xian2 "无 wu2 not to have; no; none; not; to lack; un-; -less
无法 wu2fa3 unable; incapable
无论 wu2lun4 no matter what or how; regardless of whether...
无数 wu2shu4 countless; numberless; innumerable
无奈 wu2nai4 to have no alternative; frustrated; exasperated; helpless; (conjunction) but unfortunately" 14
心 xin1 xin1/fan2/lan2/xi3/di2 "心 xin1 heart; mind; intention; center; core
心里 xin1li5 chest; heart; mind
中心 zhong1xin1 center; heart; core
心情 xin1qing2 mood; frame of mind
心理 xin1li3 psychology; mentality" 15
英 ying1 fu3/ying1/yong1/chi1 "英语 ying1yu3 english (language)
英国 ying1guo2 united kingdom of great britain and northern ireland
英 ying1 united kingdom; british; england; english; hero; outstanding; excellent; (literary) flower; blossom
英文 ying1wen2 english (language)
英雄 ying1xiong2 hero" 16
十 shi2 shi2/lu2/mian3/yong1/wu2 "十 shi2 ten; 10
十分 shi2fen1 very; completely; utterly; extremely; absolutely; hundred percent; to divide into ten equal parts
二十 er4shi2 twenty; 20
十几 shi2ji3 more than ten; a dozen or more
三十 san1shi2 thirty; 30" 17
评 ping2 shi2/ping2/ying1/ye4 "评论 ping2lun4 to comment on; to discuss; comment; commentary
评价 ping2jia4 to evaluate; to assess
评 ping2 to discuss; to comment; to criticize; to judge; to choose (by public appraisal)
批评 pi1ping2 to criticize; criticism
评估 ping2gu1 to evaluate; to assess; assessment; evaluation" 18
谈 tan2 xian2/han2/huan4/ba1/tan2 "谈 tan2 to speak; to talk; to converse; to chat; to discuss
谈话 tan2hua4 to talk (with sb); to have a conversation; talk; conversation
交谈 jiao1tan2 to discuss; to converse; chat; discussion
谈判 tan2pan4 to negotiate; negotiation; talks; conference
谈论 tan2lun4 to discuss; to talk about" 19
变 bian4 tang2/shu4/han4/biao1/bian4 "变 bian4 to change; to become different; to transform; to vary; rebellion
变成 bian4cheng2 to change into; to turn into; to become
改变 gai3bian4 to change; to alter; to transform
变化 bian4hua4 (intransitive) to change; to vary; change; variation
转变 zhuan3bian4 to change; to transform; shift; transformation" 20
干 gan1 gan1/gu1/xi3/meng2/rong2 "干 gan4 tree trunk; main part of sth; to manage; to work; to do; capable; cadre; to kill (slang); to fuck (vulgar); (coll.) pissed off; annoyed
干部 gan4bu4 cadre; official; officer; manager
干什么 gan4shen2me5 what are you doing?; what's he up to?
干净 gan1jing4 clean; neat
干脆 gan1cui4 candid; direct and to the point; simply; just; might as well" 21
目 mu4 ni2/ye4/mu4/meng2/xian2 "目前 mu4qian2 at the present time; currently
项目 xiang4mu4 item; project; (sports) event
目标 mu4biao1 target; goal; objective
目的 mu4di4 purpose; aim; goal; target; objective
节目 jie2mu4 program; item (on a program)" 22
介 jie4 ba1/gan1/xi3/xin1/jie4 "介绍 jie4shao4 to introduce (sb to sb); to give a presentation; to present (sb for a job etc); introduction
简介 jian3jie4 summary; brief introduction
中介 zhong1jie4 to act as intermediary; to link; intermediate; inter-; agency; agent
介 jie4 to introduce; to lie between; between; shell; armor
介入 jie4ru4 to intervene; to get involved" 23
相 xiang1 xiang1/ye4/fu3/tuo2/feng1 "相信 xiang1xin4 to be convinced (that sth is true); to believe; to accept sth as true
相关 xiang1guan1 related; relevant; pertinent; to be interrelated; (statistics) correlation
相 xiang1 each other; one another; mutually
相当 xiang1dang1 equivalent to; appropriate; considerably; to a certain extent; fairly; quite
互相 hu4xiang1 each other; mutually; mutual" 24
页 ye4 ye4/xian2/han4/tuo2/yan1 "页 ye4 page; leaf
网页 wang3ye4 web page
主页 zhu3ye4 home page
页面 ye4mian4 page; web page
书页 shu1ye4 page of a book" 25
指 zhi3 zhi3/tan2/ge2/ye4/han4 "指 zhi3 finger; to point at or to; to indicate or refer to; to depend on; to count on; (of hair) to stand on end
指出 zhi3chu1 to indicate; to point out
指导 zhi3dao3 to guide; to give directions; to direct; to coach; guidance; tuition
手指 shou3zhi3 finger
指挥 zhi3hui1 to conduct; to command; to direct; conductor (of an orchestra)" 26
达 da2 da2/biao1/mu4/yan1/fu3 "达 da2 to attain; to reach; to amount to; to communicate; eminent
达到 da2dao4 to reach; to achieve; to attain
表达 biao3da2 to express; to convey
到达 dao4da2 to reach; to arrive
发达 fa1da2 well-developed; flourishing; to develop; to promote; to expand; (literary) to achieve fame and fortune; to prosper" 27
八 ba1 gu1/wu2/sui4/ba1/da2 "八 ba1 eight; 8
十八 shi2ba1 eighteen; 18
八十 ba1shi2 eighty; 80
八月 ba1yue4 august; eighth month (of the lunar year)
八卦 ba1gua4 gossip; gossipy" 28
七 qi1 qi1/long2/da2/tang2/wu2 "七 qi1 seven; 7
十七 shi2qi1 seventeen; 17
七十 qi1shi2 seventy; 70
七月 qi1yue4 july; seventh month (of the lunar year)
七彩 qi1cai3 seven colors; a variety of colors; multicolored; rainbow-colored" 29
数 shu4 shu4/mu4/jie4/gan1/shi2 "数 shu4 number; figure; several
数字 shu4zi4 numeral; digit; number; figure; amount; digital (electronics etc)
数学 shu4xue2 mathematics; mathematical
数据 shu4ju4 data
无数 wu2shu4 countless; numberless; innumerable" 30
容 rong2 xia2/yin2/rong2/chi1/xian1 "内容 nei4rong2 content; substance; details
容易 rong2yi4 easy; straightforward; likely; liable to; apt to
笑容 xiao4rong2 smile; smiling expression
形容 xing2rong2 to describe; (literary) countenance; appearance
容 rong2 to hold; to contain; to allow; to tolerate; appearance; look; countenance" 31
解 jie4 di2/han2/jie4/peng2/xin1 "了解 liao3jie3 to understand; to realize; to find out; to understand; to realize; to find out
解决 jie3jue2 to solve; to resolve; to settle (a problem); to eliminate; to wipe out (an enemy, bandits etc)
理解 li3jie3 to comprehend; to understand
解释 jie3shi4 explanation; to explain; to interpret; to resolve
解 jie3 to divide; to break up; to split; to separate; to dissolve; to solve; to melt; to remove; to untie; to loosen; to open; to emancipate; to explain; to understand; to know; a solution; a dissection" 32
风 feng1 yong1/lu2/tuo2/shu4/feng1 "风 feng1 wind; news; style; custom; manner
风格 feng1ge2 style
风景 feng1jing3 scenery; landscape
风险 feng1xian3 risk; hazard
风情 feng1qing2 mien; bearing; grace; amorous feelings; flirtatious expressions; local conditions and customs; wind force, direction etc" 33
香 xiang1 xin1/yong1/xiang1/wu2/zhu1 "香港 xiang1gang3 hong kong
香 xiang1 fragrant; sweet smelling; aromatic; savory or appetizing; (to eat) with relish; (of sleep) sound; perfume or spice; joss or incense stick
香烟 xiang1yan1 cigarette; smoke from burning incense
香味 xiang1wei4 fragrance; bouquet; sweet smell
香水 xiang1shui3 perfume; cologne" 34
实 shi2 ba1/lu2/pi2/shi2/xia2 "其实 qi2shi2 actually; in fact; really
确实 que4shi2 indeed; really; reliable; real; true
实现 shi2xian4 to achieve; to implement; to realize; to bring about
现实 xian4shi2 reality; actuality; real; actual; realistic; pragmatic; materialistic; self-interested
实际 shi2ji4 reality; practice; practical; realistic; real; actual" 35
换 huan4 xian2/ba1/huan4/han2/wu2 "换 huan4 to exchange; to change (clothes etc); to substitute; to switch; to convert (currency)
交换 jiao1huan4 to exchange; to swap; to switch (telecom); commutative (math); to commute
转换 zhuan3huan4 to change; to switch; to convert; to transform
更换 geng1huan4 to replace (a worn-out tire etc); to change (one's address etc)
换成 huan4cheng2 to exchange (sth) for (sth else); to replace with; to convert into" 36
夜 ye4 ba1/ye4/mian3/feng1/long2 "夜 ye4 night
夜晚 ye4wan3 night
夜里 ye4li5 during the night; at night; nighttime
深夜 shen1ye4 very late at night
半夜 ban4ye4 midnight; in the middle of the night" 37
标 biao1 shu4/fu3/biao1/yan1/ying1 "标准 biao1zhun3 standard; norm; criterion; (adjective) standard; good; correct; conforming to a standard
目标 mu4biao1 target; goal; objective
标题 biao1ti2 title; heading; headline; caption; subject
标志 biao1zhi4 sign; mark; symbol; logo; to symbolize; to indicate; to mark
标 biao1 mark; sign; label; to mark with a symbol, label, lettering etc; to bear (a brand name, registration number etc); prize; award; bid; target; quota; visible symptom; classifier for military units" 38
期 qi1 ba1/qu2/qi1/da2/han2 "期 qi1 period; cycle; a period of time; phase; stage; classifier for issues of a periodical, courses of study; time; term; period; to hope
时期 shi2qi1 period; phase
期间 qi1jian1 period of time; time; time period; period
日期 ri4qi1 date
星期 xing1qi1 week; day of the week; sunday" 39
遍 bian4 yan1/xian3/bian4/gu1/xia2 "遍 bian4 everywhere; all over; classifier for actions: one time
普遍 pu3bian4 universal; general; widespread; common
遍地 bian4di4 everywhere; all over
遍布 bian4bu4 to cover the whole (area); to be found throughout
传遍 chuan2bian4 to spread widely" 40
封 feng1 feng1/shi2/mu4/sui4 "封 feng1 to confer; to grant; to bestow a title; to seal; classifier for sealed objects, esp. letters
信封 xin4feng1 envelope
封面 feng1mian4 cover (of a publication)
封闭 feng1bi4 to close; to seal off; to close down (an illegal venue); closed (i.e. isolated from outside input)
封建 feng1jian4 system of enfeoffment; feudalism; feudal; feudalistic" 41
免 mian3 biao1/ni2/fu3/mian3/xiang1 "免费 mian3fei4 free (of charge)
避免 bi4mian3 to avert; to prevent; to avoid; to refrain from
免 mian3 to excuse sb; to exempt; to remove or dismiss from office; to avoid; to avert; to escape; to be prohibited
不免 bu4mian3 inevitably
难免 nan2mian3 hard to avoid; difficult to escape from; will inevitably" 42
龙 long2 ye4/long2/ge2/zhu1/wu2 "龙 long2 dragon; imperial
龙头 long2tou2 faucet; tap; bicycle handlebar; chief; boss (esp. of a gang); (referring to a company) leader; front-runner
恐龙 kong3long2 dinosaur
龙门 long2men2 mythical dragon gate where a carp can transform into a dragon
龙虾 long2xia1 lobster" 43
妻 qi1 huan4/qi1/shu4/zhi3 "妻子 qi1zi5 wife
夫妻 fu1qi1 husband and wife; married couple
妻 qi1 wife
前妻 qian2qi1 ex-wife; late wife
妻儿 qi1er2 wife and child" 44
洗 xian3 xian3/lie4/sui4/ping2/ying1 "洗 xi3 to wash; to bathe; to develop (photographs); to shuffle (cards etc); to erase (a recording)
洗澡 xi3zao3 to bathe; to take a shower
洗脸 xi3lian3 to wash the face
清洗 qing1xi3 to wash; to clean; to purge
洗衣 xi3yi1 laundry" 45
洗 xi3 tang2/ba1/xi3/fan2/xian1 "洗 xi3 to wash; to bathe; to develop (photographs); to shuffle (cards etc); to erase (a recording)
洗澡 xi3zao3 to bathe; to take a shower
洗脸 xi3lian3 to wash the face
清洗 qing1xi3 to wash; to clean; to purge
洗衣 xi3yi1 laundry" 46
拥 yong1 da2/yong1/qu2/shu4/zhi3 "拥有 yong1you3 to have; to possess
拥抱 yong1bao4 to embrace; to hug
拥 yong1 to hold in one's arms; to embrace; to surround; to gather around; to throng; to swarm; (literary) to have; to possess
拥挤 yong1ji3 crowded; to throng; congestion
拥护 yong1hu4 to endorse; to support" 47
格 ge2 ge2/jie4/xi3/biao1/di2 "价格 jia4ge2 price
格 ge2 square; frame; rule; (legal) case; style; character; standard; pattern; (grammar) case; to hinder; to come; to study exhaustively
风格 feng1ge2 style
性格 xing4ge2 nature; disposition; temperament; character
严格 yan2ge2 strict; stringent; tight; rigorous" 48
蓝 lan2 xian2/lan2/pi2/chi1/lu2 "蓝 lan2 blue; indigo plant
蓝色 lan2se4 blue (color)
蓝天 lan2tian1 blue sky
蔚蓝 wei4lan2 azure; sky blue
深蓝 shen1lan2 dark blue" 49
姑 gu1 fu3/gu1/long2/pi2/biao1 "姑娘 gu1niang5 girl; young woman; young lady; daughter
姑 gu1 paternal aunt; husband's sister; nun; for the time being (literary)
姑姑 gu1gu5 paternal aunt
姑妈 gu1ma1 (coll.) father's married sister; paternal aunt
姑且 gu1qie3 for the time being; tentatively" 50
阳 yang2 zhi3/xian3/yang2/han4/long2 "阳光 yang2guang1 sunshine; (of personality) upbeat; energetic; transparent (open to public scrutiny)
阳 yang2 positive (electric.); sun; male principle (taoism)
阳台 yang2tai2 balcony; porch
夕阳 xi1yang2 sunset; the setting sun
阴阳 yin1yang2 yin and yang" 51
银 yin2 yin2/chi1/pi2/xian2/huan4 "银行 yin2hang2 bank
银 yin2 silver; silver-colored; relating to money or currency
银子 yin2zi5 money; silver
银币 yin2bi4 silver coin
银幕 yin2mu4 movie screen" 52
答 da2 wu2/xian1/da2/shu4/xian2 "回答 hui2da2 to reply; to answer; reply; answer
答 da2 to answer; to reply; to respond
答应 da1ying5 to answer; to respond; to answer positively; to agree; to accept; to promise
答案 da2an4 answer; solution
解答 jie3da2 to solve (a problem); to resolve (a difficulty); to provide an answer; solution; resolution; answer" 53
显 xian3 ping2/xie2/chi1/xia2/xian3 "显得 xian3de5 to seem; to look; to appear
显示 xian3shi4 to show; to illustrate; to display; to demonstrate
明显 ming2xian3 clear; distinct; obvious
显然 xian3ran2 clearly; evidently; obviously
显 xian3 to make visible; to reveal; prominent; conspicuous; (prefix) phanero-" 54
树 shu4 lan2/shu4/lu2/yin2/da2 "树 shu4 tree; to cultivate; to set up
树林 shu4lin2 woods; grove; forest
树立 shu4li4 to set up; to establish
树木 shu4mu4 tree
树叶 shu4ye4 tree leaves" 55
石 shi2 yang2/shi2/lu2/xiang1/huan4 "石 dan4 one hundred liters
石头 shi2tou5 stone
石油 shi2you2 oil; petroleum
钻石 zuan4shi2 diamond
岩石 yan2shi2 rock" 56
巴 ba1 shi2/ba1/long2/peng2/meng2 "巴 ba1 ba state during zhou dynasty (in east of modern sichuan); to long for; to wish; to cling to; to stick to; sth that sticks; close to; next to; spread open; bar (unit of pressure)
巴黎 ba1li2 paris, capital of france
尾巴 wei3ba5 tail
巴西 ba1xi1 brazil
巴士 ba1shi4 motor coach" 57
烟 yan1 tuo2/xian2/biao1/yan1 "烟 yan1 cigarette or pipe tobacco; smoke; mist; vapour; tobacco plant; (of the eyes) to be irritated by smoke
抽烟 chou1yan1 to smoke (a cigarette, tobacco)
香烟 xiang1yan1 cigarette; smoke from burning incense
吸烟 xi1yan1 to smoke
烟花 yan1hua1 fireworks; prostitute (esp. in yuan theater)" 58
木 mu4 mu4/tan2/gu1/yin2/yan1 "木 mu4 (bound form) tree; (bound form) wood; unresponsive; numb; wooden
木头 mu4tou5 slow-witted; blockhead; log (of wood, timber etc)
树木 shu4mu4 tree
麻木 ma2mu4 numb; insensitive; apathetic
木板 mu4ban3 slab; board; plank" 59
尼 ni2 xie2/mian3/xiang1/qu2/ni2 "尼 ni2 (often used in phonetic spellings)
索尼 suo3ni2 sony
尼斯 ni2si1 nice (city in france)
悉尼 xi1ni2 sydney, capital of new south wales, australia
尼玛 ni2ma3 (transcription from tibetan) the sun" 60
纸 zhi3 fu3/da2/han4/meng2/zhi3 "纸 zhi3 paper; classifier for documents, letter etc
报纸 bao4zhi3 newspaper; newsprint
纸条 zhi3tiao2 slip of paper
信纸 xin4zhi3 letter paper; writing paper
纸张 zhi3zhang1 paper" 61
皮 pi2 pi2/yang2/jie4/feng1/chi1 "皮 pi2 leather; skin; fur; pico- (one trillionth); naughty
皮肤 pi2fu1 skin
皮鞋 pi2xie2 leather shoes
调皮 tiao2pi2 naughty; mischievous; unruly
肚皮 du4pi2 belly" 62
借 jie4 lu2/jie4/ping2/da2/lie4 "借 jie4 to lend; to borrow; by means of; to take (an opportunity)
借口 jie4kou3 to use as an excuse; excuse; pretext
借助 jie4zhu4 to draw support from; with the help of
凭借 ping2jie4 to rely on; to depend on; by means of; thanks to; sth that one relies on
借鉴 jie4jian4 to draw on (others' experience); to learn from (how others do things); lesson to be learned (by observing others)" 63
韩 han2 fu3/di2/han2/chi1/pi2  64
业 ye4 fan2/huan4/rong2/ye4/feng1 "企业 qi3ye4 company; firm; enterprise; corporation
专业 zhuan1ye4 specialty; specialized field; main field of study (at university); major; professional
毕业 bi4ye4 graduation; to graduate; to finish school
行业 hang2ye4 trade; profession; industry; business
事业 shi4ye4 undertaking; project; activity; (charitable, political or revolutionary) cause; publicly funded institution, enterprise or foundation; career; occupation" 65
平 ping2 qi1/yang2/ping2/xian3/gan1 "水平 shui3ping2 level (of achievement etc); standard; horizontal
平时 ping2shi2 ordinarily; in normal times; in peacetime
平 ping2 flat; level; equal; to tie (make the same score); to draw (score); calm; peaceful
和平 he2ping2 peace; peaceful
平静 ping2jing4 tranquil; undisturbed; serene" 66
革 ge2 qi1/peng2/di2/pi2/ge2 "改革 gai3ge2 reform; to reform
革命 ge2ming4 to withdraw the mandate of heaven (and transition to a new dynasty) (original meaning); revolution; revolutionary; to revolt (against sb or sth); to revolutionize (sth)
革 ge2 animal hide; leather; to reform; to remove; to expel (from office)
变革 bian4ge2 to transform; to change
革新 ge2xin1 to innovate; innovation" 67
届 jie4 yin2/han4/wu2/jie4/ba1 "届 jie4 to arrive at (place or time); period; to become due; classifier for events, meetings, elections, sporting fixtures, years (of graduation)
届时 jie4shi2 when the time comes; at the scheduled time
本届 ben3jie4 current; this year
应届 ying1jie4 this year's; the current year's
历届 li4jie4 all previous (meetings, sessions etc)" 68
的 di2 gan1/tan2/di2/da2/lie4 "的 de5 of; (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis)
有的 you3de5 (there are) some (who are...); some (exist)
似的 shi4de5 seems as if; rather like
目的 mu4di4 purpose; aim; goal; target; objective
别的 bie2de5 else; other" 69
丰 feng1 xi3/lu2/feng1/shu4/ni2 "丰富 feng1fu4 to enrich; rich; plentiful; abundant
丰 feng1 luxuriant; buxom; appearance; charm; abundant; plentiful; fertile; plump; great
丰满 feng1man3 ample; well developed; fully rounded
丰田 feng1tian2 toyota or toyoda (name)
丰盛 feng1sheng4 rich; sumptuous" 70
猪 zhu1 meng2/zhu1/xin1/xian3/feng1 "猪 zhu1 hog; pig; swine
猪肉 zhu1rou4 pork
猪头 zhu1tou2 pig head; (coll.) fool; jerk
野猪 ye3zhu1 wild boar (sus scrofa)
猪圈 zhu1juan4 pigsty (lit. and fig.)" 71
估 gu1 gu1/lie4/xi3/shu4/meng2 "估计 gu1ji4 to estimate; to reckon; (coll.) to suppose
评估 ping2gu1 to evaluate; to assess; assessment; evaluation
估 gu1 estimate
低估 di1gu1 to underestimate; to underrate
估算 gu1suan4 assessment; evaluation" 72
汉 han4 han4/xin1/yang2/huan4/fan2 "汉语 han4yu3 chinese language
汉 han4 han ethnic group; chinese (language); man
汉字 han4zi4 chinese character
武汉 wu3han4 wuhan city on changjiang, subprovincial city and capital of hubei province
汉子 han4zi5 man; fellow; (dialect) husband" 73
欣 xin1 sui4/xian2/xin1/xiang1/lu2 "欣赏 xin1shang3 to appreciate; to enjoy; to admire
欣慰 xin1wei4 to be gratified
欣 xin1 happy
欣然 xin1ran2 gladly; cheerfully
欣喜 xin1xi3 happy" 74
堂 tang2 ni2/pi2/xian2/tang2/mu4 "堂 tang2 (main) hall; large room for a specific purpose; relationship between cousins etc on the paternal side of a family; of the same clan; classifier for classes, lectures etc; classifier for sets of furniture
食堂 shi2tang2 dining hall; cafeteria
教堂 jiao4tang2 church; chapel
天堂 tian1tang2 paradise; heaven
课堂 ke4tang2 classroom" 75
列 lie4 lie4/ying1/gan1/shu4/xi3 "系列 xi4lie4 series; set
列 lie4 to arrange; to line up; file; series; (in data tables) column
列车 lie4che1 (railway) train
下列 xia4lie4 following
列表 lie4biao3 list" 76
瓶 ping2 shu4/xian3/tuo2/xin1/ping2 "瓶 ping2 bottle; vase; pitcher; classifier for wine and liquids
瓶子 ping2zi5 bottle
花瓶 hua1ping2 flower vase; (fig.) female employee considered to be just a pretty face (attractive but not very competent)
瓶颈 ping2jing3 neck of a bottle; (fig.) bottleneck; problem that impedes progress
瓶盖 ping2gai4 bottle cap" 77
叶 xie2 ba1/xie2/zhi3/xin1/xiang1 "叶 xie2 to be in harmony
叶子 ye4zi5 (slang) marijuana
树叶 shu4ye4 tree leaves
茶叶 cha2ye4 tea; tea leaves
落叶 luo4ye4 dead leaves; to lose leaves (of plants); deciduous" 78
叶 ye4 ying1/meng2/feng1/ye4 "叶 xie2 to be in harmony
叶子 ye4zi5 (slang) marijuana
树叶 shu4ye4 tree leaves
茶叶 cha2ye4 tea; tea leaves
落叶 luo4ye4 dead leaves; to lose leaves (of plants); deciduous" 79
鞋 xie2 ba1/xie2/han2/sui4/yong1 "鞋 xie2 shoe
皮鞋 pi2xie2 leather shoes
鞋子 xie2zi5 shoe
拖鞋 tuo1xie2 slippers; sandals; flip-flops
凉鞋 liang2xie2 sandal" 80
食 shi2 gu1/shi2/xian2/xian1/meng2 "食 shi2 to eat; food; animal feed; eclipse
食品 shi2pin3 foodstuff; food; provisions
食物 shi2wu4 food
食堂 shi2tang2 dining hall; cafeteria
粮食 liang2shi5 foodstuff; cereals" 81
凡 fan2 yin2/chi1/han2/feng1/fan2 "凡 fan2 ordinary; commonplace; mundane; temporal; of the material world (as opposed to supernatural or immortal levels); every; all; whatever; altogether; gist; outline; note of chinese musical scale
凡是 fan2shi4 each and every; every; all; any
平凡 ping2fan2 commonplace; ordinary; mediocre
非凡 fei1fan2 out of the ordinary; unusually (good, talented etc)
凡事 fan2shi4 everything" 82
敌 di2 zhi3/jie4/di2/wu2/xi3 "敌人 di2ren2 enemy
敌 di2 enemy; to be a match for; to rival; to resist; to withstand
无敌 wu2di2 unequalled; without rival; a paragon
敌对 di2dui4 hostile; enemy (factions); combative
敌意 di2yi4 enmity; hostility" 83
隔 ge2 fan2/ge2/qu2/bian4 "隔 ge2 to separate; to partition; to stand or lie between; at a distance from; after or at an interval of
隔壁 ge2bi4 next door; neighbor
隔离 ge2li2 to separate; to isolate
间隔 jian4ge2 gap; interval; compartment; to divide; to separate; to leave a gap of (two weeks, three meters etc)
相隔 xiang1ge2 separated by (distance or time etc)" 84
凭 ping2 xi3/shi2/tan2/ping2/jie4 "凭 ping2 to lean against; to rely on; on the basis of; no matter (how, what etc); proof
文凭 wen2ping2 diploma
凭着 ping2zhe5 relying on; on the basis of
凭借 ping2jie4 to rely on; to depend on; by means of; thanks to; sth that one relies on
凭证 ping2zheng4 proof; certificate; receipt; voucher" 85
兰 lan2 jie4/lan2/long2/yong1 "荷兰 he2lan2 holland; the netherlands
米兰 mi3lan2 milano; milan (italy)
波兰 bo1lan2 poland
木兰 mu4lan2 lily magnolia (magnolia liliflora)
芬兰 fen1lan2 finland" 86
啤 pi2 jie4/ye4/xi3/pi2/xian2 "啤 pi2 beer" 87
羊 yang2 biao1/peng2/han4/yang2/xia2 "羊 yang2 sheep; goat
羊肉 yang2rou4 mutton; goat meat
羊毛 yang2mao2 fleece; wool; woolen
山羊 shan1yang2 goat; (gymnastics) small-sized vaulting horse
羚羊 ling2yang2 antelope" 88
含 han2 sui4/wu2/xin1/ba1/han2 "含 han2 to keep in the mouth; to contain
包含 bao1han2 to contain; to embody; to include
含义 han2yi4 meaning (implicit in a phrase); implied meaning; hidden meaning; hint; connotation
含有 han2you3 to contain; including
含量 han2liang4 content; quantity contained" 89
寒 han2 jie4/shu4/xian1/lie4/han2 "寒 han2 cold; poor; to tremble
寒冷 han2leng3 cold (climate); frigid; very cold
寒假 han2jia4 winter vacation
寒暄 han2xuan1 to exchange conventional greetings; to exchange pleasantries
严寒 yan2han2 bitter cold; severe winter" 90
迪 di2 xin1/di2/ping2/fan2/qi1 "迪 di2 to enlighten
奥迪 ao4di2 audi
启迪 qi3di2 to edify; enlightenment
迪拜 di2bai4 dubai
迪厅 di2ting1 disco; night club" 91
糖 tang2 lan2/biao1/xie2/di2/tang2 "糖 tang2 sugar; sweets; candy
糖果 tang2guo3 candy
白糖 bai2tang2 (refined) white sugar
