打电话 da3dian4hua4 to make a telephone call"
五 wu3 huan2/yi3/zhu4/wu3 "五 wu3 five; 5
五十 wu3shi2 fifty
第五 di4wu3 fifth
十五 shi2wu3 fifteen; 15
五月 wu3yue4 may; fifth month (of the lunar year)"
住 zhu4 hu2/shen1/nie4/zhu4/die2 "住 zhu4 to live; to dwell; to stay; to reside; to stop; (suffix indicating firmness, steadiness, or coming to a halt)
不住 bu4zhu4 (verb complement) unable to firmly or securely (grasp, recall etc); repeatedly; continuously; constantly
抓住 zhua1zhu4 to grab hold of; to capture
忍不住 ren3bu5zhu4 cannot help; unable to bear
记住 ji4zhu5 to remember; to bear in mind; to learn by heart"
教 jiao4 quan2/dai4/jiao4/die2/jiao3 "教育 jiao4yu4 to educate; to teach; education
教学 jiao1xue2 to teach (as a professor)
教 jiao4 religion; teaching; to make; to cause; to tell
教师 jiao4shi1 teacher
教授 jiao4shou4 professor; to instruct; to lecture on"
全 quan2 qiu2/jing4/quan2/die2/jia1 "全 quan2 all; whole; entire; every; complete
完全 wan2quan2 complete; whole; totally; entirely
全国 quan2guo2 whole nation; nationwide; countrywide; national
安全 an1quan2 safe; secure; safety; security
全部 quan2bu4 whole; all"
经 jing4 ying2/yi3/xu1/jing4 "已经 yi3jing1 already
经济 jing1ji4 economy; economic
经过 jing1guo4 to pass; to go through; process; course
经常 jing1chang2 frequently; constantly; regularly; often; day-to-day; everyday; daily
曾经 ceng2jing1 once; already; former; previously; ever; (past tense marker used before verb or clause)"
经 jing1 zhu4/qi4/jian3/jing1/yan2 "已经 yi3jing1 already
经济 jing1ji4 economy; economic
经过 jing1guo4 to pass; to go through; process; course
经常 jing1chang2 frequently; constantly; regularly; often; day-to-day; everyday; daily
曾经 ceng2jing1 once; already; former; previously; ever; (past tense marker used before verb or clause)"
研 yan2 ying2/xu4/yan2/dian4/qi4 "研究 yan2jiu1 research; a study; to research; to look into
研 yan2 to grind; study; research
研究生 yan2jiu1sheng1 graduate student; postgraduate student; research student
科研 ke1yan2 (scientific) research
研发 yan2fa1 research and development; to develop"
斯 si1 shan1/si1/liao2/nie4/die2 "斯 si1 slovakia; slovak; (phonetic); this
罗斯 luo2si1 roth, ross, rose or rossi (name)
尼斯 ni2si1 nice (city in france)
波斯 bo1si1 persia
斯文 si1wen2 refined; educate; cultured; intellectual; polite; gentle"
参 shen1 shan1/xuan1/jing1/dian4/shen1 "参加 can1jia1 to participate; to take part; to join
参与 can1yu4 to participate (in sth)
参观 can1guan1 to look around; to tour; to visit
参考 can1kao3 consultation; reference; to consult; to refer
参 can1 to take part in; to participate; to join; to attend; to counsel; unequal; varied; irregular; uneven; not uniform"
红 hong2 xuan1/hu2/dai4/jia1/hong2 "红 hong2 red; popular; revolutionary; bonus
红色 hong2se4 red (color); revolutionary
红旗 hong2qi2 red flag
脸红 lian3hong2 to blush; to redden (with shame, indignation etc)
通红 tong1hong2 very red; red through and through; to blush (deep red)"
语 yu3 huan2/yu3/quan2/yan2/xu1 "英语 ying1yu3 english (language)
语言 yu3yan2 language
语 yu3 dialect; language; speech
汉语 han4yu3 chinese language
语文 yu3wen2 literature and language; (prc) chinese (as a school subject)"
加 jia1 jing4/hu2/jia1/liao2/jiao3 "参加 can1jia1 to participate; to take part; to join
加 jia1 to add; plus; to apply (restrictions etc) to (sb); to give (support, consideration etc) to (sth)
增加 zeng1jia1 to raise; to increase
加入 jia1ru4 to become a member; to join; to mix into; to participate in; to add in
更加 geng4jia1 more (than sth else); even more"
精 jing1 shu1/jing1/dian4/wei4/jia1 "精神 jing1shen5 vigor; vitality; drive; spiritual
精彩 jing1cai3 wonderful; marvelous; brilliant
精 jing1 essence; extract; vitality; energy; semen; sperm; mythical goblin spirit; highly perfected; elite; the pick of sth; proficient (refined ability); extremely (fine); selected rice (archaic)
精华 jing1hua2 best feature; most important part of an object; quintessence; essence; soul
精力 jing1li4 energy"
注 zhu4 mei2/zhu4/shu1/jia1/shi1 "注意 zhu4yi4 to take note of; to pay attention to
注册 zhu4ce4 to register; to enroll
关注 guan1zhu4 to pay attention to; to follow sth closely; to follow (on social media); concern; interest; attention
注 zhu4 to inject; to pour into; to concentrate; to pay attention; stake (gambling); classifier for sums of money; to register; to annotate; note; comment
注明 zhu4ming2 to clearly indicate"
似 si4 xuan1/si4/nie4/shan1/quan2 "似乎 si4hu1 it seems; seemingly; as if
似的 shi4de5 seems as if; rather like
类似 lei4si4 similar; analogous
似 si4 to seem; to appear; to resemble; similar; -like; pseudo-; (more) than
相似 xiang1si4 similar; alike"
未 wei4 wei4/hu2/xu1/xuan1/huan2 "未 wei4 not yet; did not; have not; not
未来 wei4lai2 future; tomorrow; approaching; coming; pending
从未 cong2wei4 never
未经 wei4jing1 not having undergone; without (having gone though a certain process)
尚未 shang4wei4 not yet; still not"
身 shen1 zhen1/chan2/shen1/qi4 "身体 shen1ti3 the body; one's health; in person
身上 shen1shang5 on the body; at hand; among
身边 shen1bian1 at one's side; on hand
身 shen1 body; life; oneself; personally; one's morality and conduct; the main part of a structure or body; pregnant; classifier for sets of clothes: suit, twinset; kangxi radical 158
本身 ben3shen1 itself; in itself; per se"
山 shan1 liao2/shan1/wu3/shi1/you2 "山 shan1 mountain; (coll.) small bundle of straw for silkworms to spin cocoons on
雪山 xue3shan1 snow-capped mountain
下山 xia4shan1 to go down a hill; (of the sun or moon) to set
山顶 shan1ding3 hilltop
上山 shang4shan1 to climb a hill; to go to the mountains; (of silkworms) to go up bundles of straw (to spin cocoons); to pass away; (of the sun or moon) to rise"
环 huan2 xu1/huan2/jiao3/nie4/hu4 "环境 huan2jing4 environment; circumstances; surroundings; ambient
环 huan2 ring; hoop; loop; (chain) link; classifier for scores in archery etc; to surround; to encircle; to hem in
环保 huan2bao3 environmental protection; environmentally friendly
环节 huan2jie2 (zoology) segment (of the body of a worm, centipede etc); (fig.) a part of an integrated whole: aspect (of a project), element (of a policy), sector (of the economy), stage (of a process) etc
循环 xun2huan2 to cycle; to circulate; circle; loop"
较 jiao4 qiu2/dan4/hong2/jiao4/shi1 "比较 bi3jiao4 to compare; to contrast; comparatively; relatively; quite; comparison
较 jiao4 to compare; to dispute; compared to; (before adj.) relatively; comparatively; rather
较为 jiao4wei2 comparatively; relatively; fairly
计较 ji4jiao4 to bother about; to haggle; to bicker; to argue; plan; stratagem
较量 jiao4liang4 to pit oneself against sb; to compete with sb; contest; battle; to haggle; to quibble"
汽 qi4 xian4/mei2/qi4/jia1/zhu4 "汽车 qi4che1 car; automobile; bus
汽油 qi4you2 gasoline
汽水 qi4shui3 soda; pop
汽 qi4 steam; vapor
蒸汽 zheng1qi4 steam"
单 chan2 shan1/chan2/jian3/liu2/zhen1 "单位 dan1wei4 unit (of measure); unit (group of people as a whole); work unit (place of employment, esp. in the prc prior to economic reform)
简单 jian3dan1 simple; not complicated
单 dan1 bill; list; form; single; only; sole; odd number
单词 dan1ci2 word
单纯 dan1chun2 simple; pure; unsophisticated; merely; purely"
代 dai4 you2/nie4/wu3/mei2/dai4 "代表 dai4biao3 representative; delegate; to represent; to stand for; on behalf of; in the name of
时代 shi2dai4 time, us weekly news magazine; age; era; epoch; period (in one's life)
年代 nian2dai4 a decade of a century (e.g. the sixties); age; era; period
现代 xian4dai4 modern times; modern age; modern era
代 dai4 to substitute; to act on behalf of others; to replace; generation; dynasty; age; period; (historical) era; (geological) eon"
简 jian3 si4/yi3/liao2/jia1/jian3 "简单 jian3dan1 simple; not complicated
简直 jian3zhi2 simply; really
简介 jian3jie4 summary; brief introduction
简 jian3 simple; uncomplicated; letter; to choose; to select
简称 jian3cheng1 to be abbreviated to; abbreviation; short form"
思 si1 si1/wei4/shi1/mei2 "思想 si1xiang3 thought; thinking; idea; ideology
意思 yi4si5 idea; opinion; meaning; wish; desire; interest; fun; token of appreciation, affection etc; to give as a small token; to do sth as a gesture of goodwill etc
思考 si1kao3 to reflect on; to ponder over
思 si1 to think; to consider
思维 si1wei2 (line of) thought; thinking"
气 qi4 xuan1/chan2/qi4/shan1 "气 qi4 gas; air; smell; weather; to make angry; to annoy; to get angry; vital energy; qi
天气 tian1qi4 weather
生气 sheng1qi4 to get angry; to take offense; angry; vitality; liveliness
空气 kong1qi4 air; atmosphere
气氛 qi4fen1 atmosphere; mood"
留 liu2 liu2/wu3/yao2/xu1/jiao4 "留 liu2 to leave (a message etc); to retain; to stay; to remain; to keep; to preserve
留下 liu2xia4 to leave behind; to stay behind; to remain; to keep; not to let (sb) go
留学 liu2xue2 to study abroad
留言 liu2yan2 to leave a message; to leave one's comments; message
留学生 liu2xue2sheng1 student studying abroad; (foreign) exchange student"
游 you2 yan2/shen1/zhu4/wu3/you2 "游戏 you2xi4 game; to play
游 you2 to swim; to walk; to tour; to roam; to travel
游客 you2ke4 traveler; tourist; (online gaming) guest player
导游 dao3you2 tour guide; guidebook; to conduct a tour
游泳 you2yong3 swimming; to swim"
媒 mei2 mei2/qiu2/ke1/hu2/die2 "媒体 mei2ti3 media, esp. news media
传媒 chuan2mei2 media
媒介 mei2jie4 intermediary; vehicle; vector; medium; media
媒 mei2 medium; intermediary; matchmaker; go-between
媒人 mei2ren5 go-between; matchmaker"
线 xian4 yu3/hu2/si1/liu2/xian4 "线 xian4 thread; string; wire; line; (after a number) tier (unofficial ranking of a chinese city)
在线 zai4xian4 online
路线 lu4xian4 itinerary; route; political line (e.g. right revisionist road)
热线 re4xian4 hotline (communications link)
线路 xian4lu4 line; circuit; wire; road; railway track; bus route"
深 shen1 jian3/yi3/liao2/shen1 "深 shen1 deep (lit. and fig.)
深圳 shen1zhen4 shenzhen subprovincial city in guangdong, special economic zone close to hong kong
深深 shen1shen1 deep; profound
深刻 shen1ke4 profound; deep; deep-going
深入 shen1ru4 to penetrate deeply; thorough"
科 ke1 ke1/wu3/dai4 "科学 ke1xue2 science; scientific knowledge; scientific; rational
科技 ke1ji4 science and technology
科 ke1 branch of study; administrative section; division; field; branch; stage directions; family (taxonomy); rules; laws; to mete out (punishment); to levy (taxes etc); to fine sb
本科 ben3ke1 undergraduate course; undergraduate (attributive)
学科 xue2ke1 subject; branch of learning; course; academic discipline"
雨 yu3 jia1/yao2/yu3/si1/jian3 "雨 yu3 rain
下雨 xia4yu3 to rain
风雨 feng1yu3 wind and rain; the elements; (fig.) trials and hardships
小雨 xiao3yu3 light rain; drizzle
大雨 da4yu3 heavy rain"
脚 jiao3 wei4/xian4/chan2/jiao3/yan2 "脚 jiao3 foot; leg (of an animal or an object); base (of an object); classifier for kicks
脚步 jiao3bu4 footstep; step
脚下 jiao3xia4 under the foot
手脚 shou3jiao3 hand and foot; movement of limbs; action; trick
双脚 shuang1jiao3 two legs; both feet"
师 shi1 wei4/shi1/jing4/xu4/zhen1 "老师 lao3shi1 teacher
教师 jiao4shi1 teacher
师 shi1 teacher; master; expert; model; army division; to dispatch troops
师傅 shi1fu5 master; qualified worker; respectful form of address for older men
大师 da4shi1 great master; master"
尤 you2 liao2/xu4/you2/jiao3/yu3 "尤其 you2qi2 especially; particularly
尤 you2 outstanding; particularly, especially; a fault; to express discontentment against
尤为 you2wei2 especially
尤物 you2wu4 rarity; rare object; rare person; extraordinarily beautiful woman"
静 jing4 ke1/mei2/quan2/jing1/jing4 "静 jing4 still; calm; quiet; not moving
平静 ping2jing4 tranquil; undisturbed; serene
安静 an1jing4 quiet; peaceful; calm
冷静 leng3jing4 calm; cool-headed; dispassionate; (of a place) deserted; quiet
宁静 ning2jing4 tranquil; tranquility; serenity"
言 yan2 yan2/qi4/chan2/si1/hong2 "语言 yu3yan2 language
言 yan2 words; speech; to say; to talk
留言 liu2yan2 to leave a message; to leave one's comments; message
而言 er2yan2 speaking in terms of ...
发言 fa1yan2 to make a speech; statement; utterance"
竟 jing4 si1/qi4/xuan1/jing4/xu1 "竟 jing4 unexpectedly; actually; to go so far as to; indeed
竟然 jing4ran2 unexpectedly; to one's surprise; in spite of everything; in that crazy way; actually; to go as far as to
毕竟 bi4jing4 after all; all in all; when all is said and done; in the final analysis
究竟 jiu1jing4 to go to the bottom of a matter; after all; when all is said and done; (in an interrogative sentence) finally; outcome; result
竟敢 jing4gan3 to have the impertinence; to have the cheek to"
严 yan2 hong2/hu2/yan2/jiao3 "严重 yan2zhong4 grave; serious; severe; critical
严格 yan2ge2 strict; stringent; tight; rigorous
严肃 yan2su4 solemn; grave; serious; earnest; severe
严 yan2 tight (closely sealed); stern; strict; rigorous; severe; father
严厉 yan2li4 severe; strict"
诗 shi1 si1/shi1/xu1/shu1/huan2 "诗 shi1 poem; poetry; verse
诗人 shi1ren2 bard; poet
诗歌 shi1ge1 poem
诗词 shi1ci2 verse
诗意 shi1yi4 poetry; poetic quality or flavor"
担 dan4 dan4/qi4/hu2/liu2 "担心 dan1xin1 anxious; worried; uneasy; to worry; to be anxious
承担 cheng2dan1 to undertake; to assume (responsibility etc)
担任 dan1ren4 to hold a governmental office or post; to assume office of; to take charge of; to serve as
负担 fu4dan1 to bear (an expense, a responsibility etc); burden
担忧 dan1you1 to worry; to be concerned"
申 shen1 qiu2/shen1/xu1/quan2/yao2 "申请 shen1qing3 to apply for sth
申报 shen1bao4 to report (to the authorities); to declare (to customs)
申 shen1 to extend; to state; to explain
申诉 shen1su4 to file a complaint; to appeal (to an authority, a higher court of justice etc); complaint; appeal
重申 chong2shen1 to reaffirm; to reiterate"
司 si1 dian4/ke1/si1/wu3/dan4 "公司 gong1si1 company; firm; corporation
司机 si1ji1 chauffeur; driver
司 si1 to take charge of; to manage; department (under a ministry)
司法 si1fa3 judicial; (administration of) justice
上司 shang4si5 boss; superior"
检 jian3 jiao4/liu2/xu4/jian3 "检查 jian3cha2 inspection; to examine; to inspect
检测 jian3ce4 to detect; to test; detection; sensing
检验 jian3yan4 to inspect; to examine; to test
检 jian3 to check; to examine; to inspect; to exercise restraint
检索 jian3suo3 to retrieve (data); to look up; retrieval; search"
店 dian4 dian4/ying2/huan2/yu3 "店 dian4 inn; old-style hotel; (bound form) shop; store
酒店 jiu3dian4 wine shop; pub (public house); hotel; restaurant
饭店 fan4dian4 restaurant; hotel
商店 shang1dian4 store; shop
书店 shu1dian4 bookstore"
失 shi1 jing4/jian3/jiao4/shi1/shan1 "失去 shi1qu4 to lose
消失 xiao1shi1 to disappear; to fade away
失败 shi1bai4 to be defeated; to lose; to fail (e.g. experiments); failure; defeat
失望 shi1wang4 disappointed; to lose hope; to despair
损失 sun3shi1 loss; damage; to lose; to suffer damage"
石 dan4 dan4/qi4/dai4/zhu4 "石 dan4 one hundred liters
石头 shi2tou5 stone
石油 shi2you2 oil; petroleum
钻石 zuan4shi2 diamond
岩石 yan2shi2 rock"
流 liu2 ke1/dai4/dan4/liu2 "交流 jiao1liu2 to exchange; exchange; communication; interaction; to have social contact (with sb)
流 liu2 to flow; to disseminate; to circulate or spread; to move or drift; to degenerate; to banish or send into exile; stream of water or sth resembling one; class, rate or grade
流行 liu2xing2 (of a contagious disease etc) to spread; to propagate; (of a style of clothing, song etc) popular; fashionable
流氓 liu2mang2 rogue; hoodlum; gangster; immoral behavior
主流 zhu3liu2 main stream (of a river); fig. the essential point; main viewpoint of a matter; mainstream (culture etc)"
球 qiu2 yan2/liu2/xian4/qiu2 "球 qiu2 ball; sphere; globe; ball game; match
全球 quan2qiu2 entire; total; global; the (whole) world; worldwide
足球 zu2qiu2 soccer ball; a football; soccer; football
地球 di4qiu2 the earth
球员 qiu2yuan2 sports club member; footballer, golfer etc"
求 qiu2 jing4/jiao3/mei2/jing1/qiu2 "要求 yao1qiu2 to request; to require; requirement; to stake a claim; to ask; to demand
求 qiu2 to seek; to look for; to request; to demand; to beseech
追求 zhui1qiu2 to pursue (a goal etc) stubbornly; to seek after; to woo
需求 xu1qiu2 requirement; to require; (economics) demand
请求 qing3qiu2 to request; to ask"
丝 si1 jia1/yan2/si1/chan2/jiao3 "丝 si1 silk; thread; trace; (cuisine) shreds or julienne strips; classifier: a thread (of cloud, smoke etc), a bit, an iota, a hint (of sth) etc
丝毫 si1hao2 the slightest amount or degree; a bit
粉丝 fen3si1 bean vermicelli; mung bean starch noodles; chinese vermicelli; cellophane noodles; enthusiast for sb or sth
丝绸 si1chou2 silk cloth; silk
铁丝 tie3si1 iron wire"
颗 ke1 ke1/jian3/jia1/jiao3/si1 "颗 ke1 classifier for small spheres, pearls, corn grains, teeth, hearts, satellites etc
颗粒 ke1li4 kernel; granule; granulated (sugar, chemical product)"
待 dai4 wu3/ke1/shu1/dai4/si4 "待 dai4 to wait; to treat; to deal with; to need; going to (do sth); about to; intending to
等待 deng3dai4 to wait; to wait for
期待 qi1dai4 to look forward to; to await; expectation
对待 dui4dai4 to treat; treatment
接待 jie1dai4 to receive (a visitor); to admit (allow sb to enter)"
聊 liao2 shi1/mei2/liao2/hong2/qiu2 "聊 liao2 to chat; to depend upon (literary); temporarily; just; slightly
聊天 liao2tian1 to chat; to gossip
无聊 wu2liao2 bored; boring; senseless
闲聊 xian2liao2 to chat; casual conversation
聊城 liao2cheng2 liaocheng prefecture-level city in shandong"
味 wei4 jia1/yi3/jiao3/wei4 "味道 wei4dao5 flavor; smell; hint of
味 wei4 taste; smell; (fig.) (noun suffix) feel; quality; sense; (tcm) classifier for ingredients of a medicine prescription
意味 yi4wei4 meaning; implication; flavor; overtone; to mean; to imply
滋味 zi1wei4 taste; flavor; feeling
口味 kou3wei4 a person's preferences; tastes (in food); flavor"
戴 dai4 chan2/jian3/dai4/zhu4 "戴 dai4 to put on or wear (glasses, hat, gloves etc); to respect; to bear; to support
戴上 dai4shang5 to put on (hat etc)
穿戴 chuan1dai4 to dress; clothing
戴维 dai4wei2 davy; davey; davie; david
爱戴 ai4dai4 to love and respect; love and respect"
宣 xuan1 yan2/zhen1/xuan1/jiao3/yi3 "宣传 xuan1chuan2 to disseminate; to give publicity to; propaganda
宣布 xuan1bu4 to declare; to announce; to proclaim
宣言 xuan1yan2 declaration; manifesto
宣称 xuan1cheng1 to assert; to claim
宣告 xuan1gao4 to declare; to proclaim"
县 xian4 xian4/shan1/wu3/qi4/die2 "县 xian4 county
县城 xian4cheng2 county seat; county town
县长 xian4zhang3 county's head commissioner
县委 xian4wei3 ccp county committee
县级 xian4ji2 county level"
颜 yan2 wei4/yan2/liao2/die2/xu4 "颜色 yan2se4 color; countenance; appearance; facial expression; pigment; dyestuff
颜 yan2 color; face; countenance
红颜 hong2yan2 a beautiful woman; young beauties; youths; rosy cheeks
容颜 rong2yan2 mien; complexion
颜料 yan2liao4 paint; dye; pigment"
校 jiao4 quan2/jiao3/zhu4/jiao4 "学校 xue2xiao4 school
校园 xiao4yuan2 campus
校 jiao4 to check; to collate; to proofread
校长 xiao4zhang3 (college, university) president; headmaster
高校 gao1xiao4 universities and colleges"
竞 jing4 qi4/jiao4/jing4/hu2/dian4 "竞争 jing4zheng1 to compete; competition
竞赛 jing4sai4 to compete; to race; contest; competition; match; race
竞选 jing4xuan3 to take part in an election; to run for office
竞 jing4 to compete; to contend; to struggle
竞技 jing4ji4 competition of skill (e.g. sports); athletics tournament"
京 jing1 yan2/jian3/wu3/jing1/zhu4 "北京 bei3jing1 beijing, capital of the people's republic of china
京 jing1 jing ethnic minority; capital city of a country; big
南京 nan2jing1 capital of china at different historical periods
东京 dong1jing1 tonkin (northern vietnam during the french colonial period)
京剧 jing1ju4 beijing opera"
油 you2 you2/ying2/qiu2/qi4 "油 you2 oil; fat; grease; petroleum; to apply tung oil, paint or varnish; oily; greasy; glib; cunning
石油 shi2you2 oil; petroleum
加油 jia1you2 to add oil; to top up with gas; to refuel; to accelerate; to step on the gas; (fig.) to make an extra effort; to cheer sb on
汽油 qi4you2 gasoline
油画 you2hua4 oil painting"
刘 liu2 hu4/jing4/liu2/yi3/nie4 "刘 liu2 to kill; to slaughter
刘海 liu2hai3 bangs; fringe (hair)"
互 hu4 zhen1/si1/zhu4/hong2/hu4 "互相 hu4xiang1 each other; mutually; mutual
相互 xiang1hu4 each other; mutual
互联网 hu4lian2wang3 internet
互动 hu4dong4 to interact; interactive
互 hu4 mutual"
权 quan2 xuan1/chan2/zhu4/quan2 "版权 ban3quan2 copyright
权利 quan2li4 right (i.e. an entitlement to sth)
权 quan2 authority; power; right; (literary) to weigh; expedient; temporary
权力 quan2li4 power; authority
授权 shou4quan2 to authorize"
角 jiao3 dian4/hu4/shi1/jiao3/jia1 "角度 jiao3du4 angle; point of view
角色 jue2se4 role; character in a novel; persona
角 jiao3 angle; corner; horn; horn-shaped; unit of money equal to 0.1 yuan, or 10 cents (a dime)
主角 zhu3jue2 leading role; lead; protagonist
角落 jiao3luo4 nook; corner"
舒 shu1 si4/shu1/jing4/jiao4/qiu2 "舒服 shu1fu5 comfortable; feeling well
舒适 shu1shi4 cozy; snug
舒 shu1 to stretch; to unfold; to relax; leisurely
舒畅 shu1chang4 happy; entirely free from worry
舒展 shu1zhan3 to roll out; to extend; to smooth out; to unfold"
器 qi4 wu3/qi4/liao2/nie4/liu2 "器 qi4 device; tool; utensil
机器 ji1qi4 machine
武器 wu3qi4 weapon; arms
